ï»¿Time,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/4,ExportChannel/3,Unnamed: 86,distance_to_inter_0
43.185,-0.733368,0.416022,7584.69,9.96651,0.205889,-0.305192,179.847,21852.3,-0.000193417,-0.305107,-5.99513,0.525968,0.205889,-2.0801,0.13174,-0.00283863,78.6669,-0.0861146,-0.733252,0.41561,78.6681,-180.153,-0.180202,1.14135,2.27786,0.0,3.879,0,-1.0,0.0574259,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0,0,2851.92,4.72605,0,0,0,0,0,0,0,0,0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7454.83,-10.0129,0,0,0,0,0,0,0,0,0,4.23557,999.0,0.0,,108.0842973022449
43.201,-1.36628,0.418799,7584.34,9.96776,0.207797,-0.296332,179.865,21832,-0.000207023,-0.296248,6.10528,0.596646,0.207797,-0.76841,0.110194,-0.00280702,78.594,-0.0871709,-1.36675,0.417288,78.5952,-180.135,-0.137766,1.13773,2.27786,0.0,3.879,0,-1.0,0.0599392,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0,0,2851.92,4.72605,0,0,0,0,0,0,0,0,0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7454.83,-10.0129,0,0,0,0,0,0,0,0,0,4.23557,999.0,0.0,,107.73430121673265
43.217,-0.942388,0.421676,7583.99,9.96891,0.20948,-0.286522,179.884,21816.5,-0.000186169,-0.286438,-2.08305,0.596501,0.20948,-1.05226,0.101038,-0.00277513,78.5382,-0.0879725,-0.94279,0.420678,78.5393,-180.116,-0.122079,1.14112,1.64021,0.0,3.879,0,-1.0,0.0623468,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0,0,2851.92,4.72605,0,0,0,0,0,0,0,0,0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7454.83,-10.0129,0,0,0,0,0,0,0,0,0,4.19318,999.0,0.0,,107.38430493292817
43.233,-1.67537,0.420074,7583.64,9.96994,0.210997,-0.276875,179.902,21795.6,-0.000203717,-0.276793,8.42616,0.641063,0.210997,-0.427994,0.088215,-0.00274055,78.4632,-0.0887804,-1.67578,0.41824,78.4642,-180.098,0.0881461,1.13809,2.91551,0.0,3.879,0,-1.0,0.0646476,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0,0,2851.92,4.72605,0,0,0,0,0,0,0,0,0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7454.83,-10.0129,0,0,0,0,0,0,0,0,0,4.19318,999.0,0.0,,107.0343083976522
43.249,-0.776221,0.425808,7583.29,9.97087,0.212327,-0.266247,179.92,21777.5,-0.000199503,-0.266166,-5.7448,0.649744,0.212327,-0.204687,0.080853,-0.00270445,78.3982,-0.0893859,-0.776831,0.424827,78.3992,-180.08,0.305626,1.14223,1.00256,0.0,3.879,0,-1.0,0.0668413,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0,0,2851.92,4.72605,0,0,0,0,0,0,0,0,0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7454.83,-10.0129,0,0,0,0,0,0,0,0,0,4.19318,999.0,0.0,,106.68431165329298
43.265,-0.565968,0.427137,7582.94,9.97169,0.213619,-0.256779,179.938,21766.2,-0.000222244,-0.256699,-7.3857,0.537955,0.213619,-0.0418215,0.0804871,-0.00267381,78.3572,-0.0898117,-0.566894,0.426125,78.3581,-180.062,-0.17447,1.1442,0,0.0,3.87,0,-1.0,0.0689277,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0,0,2851.92,4.72605,0,0,0,0,0,0,0,0,0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7454.83,-10.0129,0,0,0,0,0,0,0,0,0,4.15421,999.0,0.0,,106.33431467083457
43.281,-0.959106,0.425529,7582.59,9.9724,0.214944,-0.249754,179.957,21758.2,-0.000151204,-0.249674,-2.8411,0.374773,0.214944,-0.0215522,0.0827033,-0.00264892,78.3288,-0.0901637,-0.959645,0.424387,78.3297,-180.043,-0.201784,1.14396,1.64021,0.0,3.861,0,-1.0,0.070905,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0,0,2851.92,4.72605,0,0,0,0,0,0,0,0,0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7454.83,-10.0129,0,0,0,0,0,0,0,0,0,4.15421,999.0,0.0,,105.98431744536585
43.297,-0.8124,0.431608,7582.25,9.97299,0.216225,-0.243947,179.975,21742.3,-0.00014796,-0.243868,-2.9213,0.355535,0.216225,0.569939,0.0786938,-0.00262355,78.2716,-0.0905813,-0.813165,0.430434,78.2724,-180.025,0.336259,1.14256,1.00256,0.0,3.861,0,-1.0,0.0727717,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0,0,2851.92,4.72605,0,0,0,0,0,0,0,0,0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7454.83,-10.0129,0,0,0,0,0,0,0,0,0,4.15421,999.0,0.0,,105.64431991735358
43.313,-1.01959,0.425656,7581.9,9.97348,0.217464,-0.23873,179.993,21728.5,-0.000157675,-0.238651,0.0194123,0.312668,0.217464,-0.0175913,0.075149,-0.00260489,78.2218,-0.090949,-1.02014,0.424425,78.2226,-180.007,-0.104818,1.14081,1.64021,0.0,3.834,0,-1.0,0.0745287,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0,0,2851.92,4.72605,0,0,0,0,0,0,0,0,0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7454.83,-10.0129,0,0,0,0,0,0,0,0,0,4.11077,999.0,0.0,,105.29432219179898
43.329,-0.716245,0.424066,7581.55,9.97387,0.218643,-0.234027,-179.988,21716,-0.000145166,-0.233949,-3.87666,0.266027,0.218643,-0.685532,0.0708133,-0.00259067,78.1769,-0.0913092,-0.716816,0.423161,78.1776,-179.988,-0.447262,1.13911,1.00256,0.0,3.789,-6,-1.0,0.0761759,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0,0,2851.92,4.72605,0,0,0,0,0,0,0,0,0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7454.83,-10.0129,0,0,0,0,0,0,0,0,0,4.11077,999.0,0.0,,104.94432423507708
