Timestamp,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,CoG position/Yaw.1,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/3,ExportChannel/4,distance_to_inter_2,Type_gaze,Data Gaze2D X,Data Gaze2D Y,Data Gaze3D X,Data Gaze3D Y,Data Gaze3D Z,Data Eyeleft Gazeorigin X,Data Eyeleft Gazeorigin Y,Data Eyeleft Gazeorigin Z,Data Eyeleft Gazedirection X,Data Eyeleft Gazedirection Y,Data Eyeleft Gazedirection Z,Data Eyeleft Pupildiameter,Data Eyeright Gazeorigin X,Data Eyeright Gazeorigin Y,Data Eyeright Gazeorigin Z,Data Eyeright Gazedirection X,Data Eyeright Gazedirection Y,Data Eyeright Gazedirection Z,Data Eyeright Pupildiameter,Avg_Gazeorigin_X,Avg_Gazeorigin_Y,Avg_Gazeorigin_Z,Avg_Gazedirection_X,Avg_Gazedirection_Y,Avg_Gazedirection_Z,Avg_Pupildiameter,Velocity,Is_Fixation,Fixation_ID,Type_imu,Data Accelerometer X,Data Accelerometer Y,Data Accelerometer Z,Data Gyroscope X,Data Gyroscope Y,Data Gyroscope Z,Data Magnetometer X,Data Magnetometer Y,Data Magnetometer Z,hazard_1_x,hazard_1_y,gaze_intersects_hazard,combined_gaze_car_x,combined_gaze_car_y,driver_position_x,driver_position_y,distance_to_hazard,yaw_continuous,global_collision_flag,time_to_collision_flag
426.414,1.0615,0.0058567,1891.2,7.97184,-0.00259826,-0.634446,-179.934,2620.86,-0.000412008,-0.634325,-1.08104,-0.123834,-0.00259826,0.225371,0.0775475,-0.00401192,9.43452,-0.0298555,1.06152,0.00921577,9.4351,-179.934,0.525803,-0.277034,0.0,0.641681,-6.732,6.0,7.0,-0.0432585,1.64931,-0.0932835,1880.25,31.7666,0.0,0.0,0.0,0.0,28.9298,0.00839527,28.9298,0.0,-0.665096,0.0,0.0,1256.09,-0.0966621,0.123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.42966e-10,0.377387,6385.78,693.98,0.0,7.1501e-12,0.0,6.90515e-17,54.0,-0.0339696,54.0,0.0,1.44151,7.67837e-07,-0.306435,6819.53,-395.918,0.0,-6.16966e-10,0.0,-1.51358e-08,48.5,0.0275854,48.5,0.0,-1.30323,999.0,999.0,1.0,10.17000049093418,gaze,0.3494798672806932,0.5540476217901369,159.7218191976083,-23.00908300667113,500.1302867979919,33.46352089061082,-0.5394254783792558,-36.3935939311035,0.2288791118978409,-0.0407326514667515,0.972602284205288,5.371541976928711,-25.34946683698402,3.161111482700929,-38.77289893790132,0.2267570529234533,-0.0616681112101771,0.9719970591566826,6.004690170288086,33.46352089061082,-0.5394254783792558,-36.3935939311035,0.2288791118978409,-0.0407326514667515,0.972602284205288,5.371541976928711,17.605418944940123,True,0.0,imu,-0.1698753952,-9.7026365688,2.5008768568,0.23936859,0.8967191899999998,-3.30198234,72.55958600000001,-20.14801400000001,125.5571704,1880.25,31.7666,False,-0.9733672595931576,0.2292513423125509,1889.702540226374,8.370115314791137,20.60636464699536,-179.934,False,inf
426.43,0.975051,-0.0125909,1891.16,7.97192,-0.0014384,-0.636457,-179.939,2636.98,0.000279754,-0.636336,0.357665,-0.127357,-0.0014384,-1.24947,0.0678713,-0.00402604,9.49254,-0.0292931,0.975064,-0.00958205,9.49312,-179.939,1.84596,-0.274154,0.0,0.654845,-6.615,6.0,7.0,-0.0432585,1.64931,-0.0938979,1880.25,31.8964,0.0,0.0,0.0,0.0,29.0247,0.00844915,29.0247,0.0,-0.667272,0.0,0.0,1256.09,-0.0966621,0.123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.77278e-10,0.377388,6385.54,694.011,0.0,7.71237e-12,0.0,7.46174e-17,54.0,-0.033964,54.0,0.0,1.44151,7.61816e-07,-0.306434,6819.42,-396.105,0.0,-1.35602e-09,0.0,-1.51423e-08,48.5,0.0275799,48.5,0.0,-1.30323,999.0,999.0,1.0,10.13000046823307,gaze,0.3494798672806932,0.5540476217901369,159.7218191976083,-23.00908300667113,500.1302867979919,33.46352089061082,-0.5394254783792558,-36.3935939311035,0.2288791118978409,-0.0407326514667515,0.972602284205288,5.371541976928711,-25.34946683698402,3.161111482700929,-38.77289893790132,0.2267570529234533,-0.0616681112101771,0.9719970591566826,6.004690170288086,33.46352089061082,-0.5394254783792558,-36.3935939311035,0.2288791118978409,-0.0407326514667515,0.972602284205288,5.371541976928711,17.605418944940123,True,0.0,imu,-0.1698753952,-9.7026365688,2.5008768568,0.23936859,0.8967191899999998,-3.30198234,72.55958600000001,-20.14801400000001,125.5571704,1880.25,31.8964,False,-0.9733872618405144,0.2291663991221793,1889.662574988154,8.37032599129178,20.742934844691074,-179.939,False,inf
426.446,1.05387,-0.00267369,1891.12,7.97201,-0.000443048,-0.638528,-179.943,2653.36,-0.000330353,-0.638407,-0.647249,-0.131666,-0.000443048,-0.532867,0.0567814,-0.00404133,9.55152,-0.0287056,1.05392,0.000493529,9.5521,-179.943,1.54238,-0.271136,0.0,0.654845,-6.498,6.0,7.0,-0.0432585,1.6493,-0.0945122,1880.25,32.0261,0.0,0.0,0.0,0.0,29.1196,0.00850303,29.1196,0.0,-0.669448,0.0,0.0,1256.09,-0.0966621,0.123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1159e-10,0.377388,6385.3,694.042,0.0,8.27465e-12,0.0,8.01832e-17,54.0,-0.0339584,54.0,0.0,1.44152,7.55794e-07,-0.306433,6819.31,-396.291,0.0,-2.09507e-09,0.0,-1.51488e-08,48.5,0.0275744,48.5,0.0,-1.30323,999.0,999.0,1.0,10.090000443017749,gaze,0.3494798672806932,0.5540476217901369,159.7218191976083,-23.00908300667113,500.1302867979919,33.46352089061082,-0.5394254783792558,-36.3935939311035,0.2288791118978409,-0.0407326514667515,0.972602284205288,5.371541976928711,-25.34946683698402,3.161111482700929,-38.77289893790132,0.2267570529234533,-0.0616681112101771,0.9719970591566826,6.004690170288086,33.46352089061082,-0.5394254783792558,-36.3935939311035,0.2288791118978409,-0.0407326514667515,0.972602284205288,5.371541976928711,17.605418944940123,True,0.0,imu,-0.1698753952,-9.7026365688,2.5008768568,0.23936859,0.8967191899999998,-3.30198234,72.55958600000001,-20.14801400000001,125.5571704,1880.25,32.0261,False,-0.973403258301214,0.2290984433133052,1889.622602805788,8.37052053030784,20.87916942020171,-179.943,False,inf
426.462,1.06769,-0.00258758,1891.08,7.97209,0.000352647,-0.640677,-179.948,2670.0,-0.000290276,-0.640555,-0.610361,-0.136693,0.000352647,-0.895935,0.0439524,-0.00405749,9.61141,-0.0280519,1.06775,0.000528586,9.61199,-179.948,-0.0214669,-0.268598,0.0,0.664719,-6.39,6.0,7.0,-0.0432585,1.6493,-0.0951266,1880.25,32.1559,0.0,0.0,0.0,0.0,29.2145,0.00855691,29.2145,0.0,-0.671625,0.0,0.0,1256.09,-0.0966621,0.123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45902e-10,0.377389,6385.07,694.073,0.0,8.83692e-12,0.0,8.57491e-17,54.0,-0.0339528,54.0,0.0,1.44152,7.49772e-07,-0.306433,6819.2,-396.477,0.0,-2.83412e-09,0.0,-1.51554e-08,48.5,0.027569,48.5,0.0,-1.30322,999.0,999.0,1.0,10.050000421298453,gaze,0.3494798672806932,0.5540476217901369,159.7218191976083,-23.00908300667113,500.1302867979919,33.46352089061082,-0.5394254783792558,-36.3935939311035,0.2288791118978409,-0.0407326514667515,0.972602284205288,5.371541976928711,-25.34946683698402,3.161111482700929,-38.77289893790132,0.2267570529234533,-0.0616681112101771,0.9719970591566826,6.004690170288086,33.46352089061082,-0.5394254783792558,-36.3935939311035,0.2288791118978409,-0.0407326514667515,0.972602284205288,5.371541976928711,17.605418944940123,True,0.0,imu,-0.1698753952,-9.7026365688,2.5008768568,0.23936859,0.8967191899999998,-3.30198234,72.55958600000001,-20.14801400000001,125.5571704,1880.25,32.1559,False,-0.9734232472054788,0.2290134969820359,1889.5826375880936,8.370731201346503,21.015736277200386,-179.948,False,inf
426.478,1.06398,0.0140048,1891.03,7.97218,0.000943393,-0.642932,-179.952,2686.89,-0.000354581,-0.642809,-0.639331,-0.14571,0.000943393,1.21312,0.0306343,-0.00407078,9.67222,-0.0274058,1.06391,0.0170191,9.6728,-179.952,3.37886,-0.264667,0.0,0.664719,-6.264,6.0,7.0,-0.0432585,1.6493,-0.0954565,1880.25,32.2871,0.0,0.0,0.0,0.0,29.3096,0.00858955,29.3096,0.0,-0.671771,0.0,0.0,1256.09,-0.0966621,0.123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.35102e-10,0.377388,6384.83,694.104,0.0,8.3328e-12,0.0,8.08442e-17,54.0,-0.0339626,54.0,0.0,1.44152,7.43373e-07,-0.306432,6819.1,-396.663,0.0,-1.63578e-09,0.0,-1.51619e-08,48.5,0.0275754,48.5,0.0,-1.30322,999.0,999.0,1.0,10.000000397619992,gaze,0.3494798672806932,0.5540476217901369,159.7218191976083,-23.00908300667113,500.1302867979919,33.46352089061082,-0.5394254783792558,-36.3935939311035,0.2288791118978409,-0.0407326514667515,0.972602284205288,5.371541976928711,-25.34946683698402,3.161111482700929,-38.77289893790132,0.2267570529234533,-0.0616681112101771,0.9719970591566826,6.004690170288086,33.46352089061082,-0.5394254783792558,-36.3935939311035,0.2288791118978409,-0.0407326514667515,0.972602284205288,5.371541976928711,17.605418944940123,True,0.0,imu,-0.1698753952,-9.7026365688,2.5008768568,0.23936859,0.8967191899999998,-3.30198234,72.55958600000001,-20.14801400000001,125.5571704,1880.25,32.2871,False,-0.9734392329915078,0.2289455386612825,1889.532665422149,8.370925735991687,21.155717496361152,-179.95199999999997,False,inf
426.494,1.02558,0.00123664,1890.99,7.97226,0.00132542,-0.645355,-179.956,2704.04,0.00022084,-0.645232,0.336232,-0.155811,0.00132542,-1.10781,0.018741,-0.00408463,9.73396,-0.026707,1.02554,0.00405006,9.73455,-179.956,-0.503016,-0.262056,0.0,0.674592,-6.138,6.0,7.0,-0.0432585,1.64929,-0.095747,1880.25,32.4184,0.0,0.0,0.0,0.0,29.4047,0.00861925,29.4047,0.0,-0.671636,0.0,0.0,1256.09,-0.0966621,0.123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.73791e-10,0.377387,6384.59,694.135,0.0,7.68057e-12,0.0,7.44851e-17,54.0,-0.0339745,54.0,0.0,1.44151,7.36922e-07,-0.306431,6818.99,-396.849,0.0,-1.68355e-10,0.0,-1.51684e-08,48.5,0.0275835,48.5,0.0,-1.30321,999.0,999.0,1.0,9.96000037688758,gaze,0.3494798672806932,0.5540476217901369,159.7218191976083,-23.00908300667113,500.1302867979919,33.46352089061082,-0.5394254783792558,-36.3935939311035,0.2288791118978409,-0.0407326514667515,0.972602284205288,5.371541976928711,-25.34946683698402,3.161111482700929,-38.77289893790132,0.2267570529234533,-0.0616681112101771,0.9719970591566826,6.004690170288086,33.46352089061082,-0.5394254783792558,-36.3935939311035,0.2288791118978409,-0.0407326514667515,0.972602284205288,5.371541976928711,17.605418944940123,True,0.0,imu,-0.1698753952,-9.7026365688,2.5008768568,0.23936859,0.8967191899999998,-3.30198234,72.55958600000001,-20.14801400000001,125.5571704,1880.25,32.4184,False,-0.973455214033112,0.2288775792246764,1889.4926932635017,8.371110268693432,21.2935143126388,-179.956,False,inf
426.51,1.12377,0.00440447,1890.95,7.97235,0.00152565,-0.647915,-179.96,2721.47,-0.000360032,-0.647791,-0.817895,-0.163364,0.00152565,-0.718349,0.0078021,-0.00410136,9.7967,-0.0259756,1.12381,0.00738402,9.79729,-179.96,-2.50347,-0.259303,0.0,0.677883,-5.985,6.0,7.0,-0.0432585,1.64929,-0.0960374,1880.25,32.5498,0.0,0.0,0.0,0.0,29.4998,0.00864895,29.4998,0.0,-0.671501,0.0,0.0,1256.09,-0.0966621,0.123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.21248e-09,0.377386,6384.35,694.166,0.0,7.02834e-12,0.0,6.81259e-17,54.0,-0.0339865,54.0,0.0,1.44151,7.30471e-07,-0.30643,6818.88,-397.036,0.0,1.29907e-09,0.0,-1.5175e-08,48.5,0.0275916,48.5,0.0,-1.30321,999.0,999.0,1.0,9.92000035395672,gaze,0.3494798672806932,0.5540476217901369,159.7218191976083,-23.00908300667113,500.1302867979919,33.46352089061082,-0.5394254783792558,-36.3935939311035,0.2288791118978409,-0.0407326514667515,0.972602284205288,5.371541976928711,-25.34946683698402,3.161111482700929,-38.77289893790132,0.2267570529234533,-0.0616681112101771,0.9719970591566826,6.004690170288086,33.46352089061082,-0.5394254783792558,-36.3935939311035,0.2288791118978409,-0.0407326514667515,0.972602284205288,5.371541976928711,17.605418944940123,True,0.0,imu,-0.1698753952,-9.7026365688,2.5008768568,0.23936859,0.8967191899999998,-3.30198234,72.55958600000001,-20.14801400000001,125.5571704,1880.25,32.5498,False,-0.9734711903302136,0.2288096186725482,1889.452721112152,8.37130479945123,21.431397394850237,-179.95999999999998,False,inf
426.526,1.1508,0.000156124,1890.9,7.97243,0.00156817,-0.650585,-179.964,2739.17,-0.000320004,-0.650462,-1.02739,-0.170104,0.00156817,-0.725017,-0.000952547,-0.00411971,9.86042,-0.0252363,1.15086,0.00310141,9.86102,-179.964,-1.27307,-0.254765,0.0,0.677883,-5.814,6.0,7.0,-0.0432585,1.64928,-0.0961004,1880.25,32.682,0.0,0.0,0.0,0.0,29.5948,0.00865417,29.5948,0.0,-0.669796,0.0,0.0,1256.09,-0.0966621,0.123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.14074e-10,0.377386,6384.11,694.197,0.0,4.81252e-12,0.0,4.65126e-17,54.0,-0.0339827,54.0,0.0,1.44151,7.24923e-07,-0.306431,6818.77,-397.222,0.0,1.83664e-09,0.0,-1.51815e-08,48.5,0.0275898,48.5,0.0,-1.30321,999.0,999.0,1.0,9.870000334594843,gaze,0.3494798672806932,0.5540476217901369,159.7218191976083,-23.00908300667113,500.1302867979919,33.46352089061082,-0.5394254783792558,-36.3935939311035,0.2288791118978409,-0.0407326514667515,0.972602284205288,5.371541976928711,-25.34946683698402,3.161111482700929,-38.77289893790132,0.2267570529234533,-0.0616681112101771,0.9719970591566826,6.004690170288086,33.46352089061082,-0.5394254783792558,-36.3935939311035,0.2288791118978409,-0.0407326514667515,0.972602284205288,5.371541976928711,17.605418944940123,True,0.0,imu,-0.1698753952,-9.7026365688,2.5008768568,0.23936859,0.8967191899999998,-3.30198234,72.55958600000001,-20.14801400000001,125.5571704,1880.25,32.682,False,-0.9734871618827348,0.2287416570052301,1889.4027489681,8.371489328264571,21.57235507263152,-179.964,False,inf
426.542,1.10929,-0.00489537,1890.86,7.97252,0.00150124,-0.653359,-179.968,2757.1,0.000169614,-0.653235,-0.0827058,-0.176215,0.00150124,-0.919734,-0.00663144,-0.00413865,9.92495,-0.0244986,1.10935,-0.00215729,9.92555,-179.968,0.297805,-0.249479,0.0,0.681174,-5.625,18.0,7.0,-0.0432585,1.64928,-0.0960892,1880.25,32.8146,0.0,0.0,0.0,0.0,29.6899,0.0086514,29.6899,0.0,-0.667579,0.0,0.0,1256.09,-0.0966621,0.123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54975e-10,0.377386,6383.88,694.227,0.0,2.08704e-12,0.0,1.9927e-17,54.0,-0.0339739,54.0,0.0,1.44151,7.19669e-07,-0.306432,6818.66,-397.408,0.0,2.07111e-09,0.0,-1.5188e-08,48.5,0.0275848,48.5,0.0,-1.30322,999.0,999.0,1.0,9.830000312838171,gaze,0.3494798672806932,0.5540476217901369,159.7218191976083,-23.00908300667113,500.1302867979919,33.46352089061082,-0.5394254783792558,-36.3935939311035,0.2288791118978409,-0.0407326514667515,0.972602284205288,5.371541976928711,-25.34946683698402,3.161111482700929,-38.77289893790132,0.2267570529234533,-0.0616681112101771,0.9719970591566826,6.004690170288086,33.46352089061082,-0.5394254783792558,-36.3935939311035,0.2288791118978409,-0.0407326514667515,0.972602284205288,5.371541976928711,17.605418944940123,True,0.0,imu,-0.1698753952,-9.7026365688,2.5008768568,0.23936859,0.8967191899999998,-3.30198234,72.55958600000001,-20.14801400000001,125.5571704,1880.25,32.8146,False,-0.9735031286905972,0.2286736942230529,1889.3627768313456,8.371683855132945,21.711402998695917,-179.968,False,inf
426.558,1.16364,0.0272737,1890.82,7.9726,0.00136768,-0.656258,-179.972,2775.31,-3.83706e-05,-0.656133,-1.00128,-0.186384,0.00136768,2.24821,-0.00822762,-0.00415449,9.99051,-0.0237492,1.16354,0.0300394,9.99111,-179.972,2.58412,-0.242629,0.0,0.687756,-5.418,18.0,7.0,-0.0432585,1.64927,-0.0960781,1880.25,32.9472,0.0,0.0,0.0,0.0,29.7849,0.00864863,29.7849,0.0,-0.665363,0.0,0.0,1256.09,-0.0966621,0.123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32402e-09,0.377386,6383.64,694.258,0.0,-6.38438e-13,0.0,-6.658630000000002e-18,54.0,-0.0339651,54.0,0.0,1.44151,7.14414e-07,-0.306434,6818.55,-397.594,0.0,2.30559e-09,0.0,-1.51945e-08,48.5,0.0275798,48.5,0.0,-1.30323,999.0,999.0,1.0,9.790000294177691,gaze,0.3494798672806932,0.5540476217901369,159.7218191976083,-23.00908300667113,500.1302867979919,33.46352089061082,-0.5394254783792558,-36.3935939311035,0.2288791118978409,-0.0407326514667515,0.972602284205288,5.371541976928711,-25.34946683698402,3.161111482700929,-38.77289893790132,0.2267570529234533,-0.0616681112101771,0.9719970591566826,6.004690170288086,33.46352089061082,-0.5394254783792558,-36.3935939311035,0.2288791118978409,-0.0407326514667515,0.972602284205288,5.371541976928711,17.605418944940123,True,0.0,imu,-0.1698753952,-9.7026365688,2.5008768568,0.23936859,0.8967191899999998,-3.30198234,72.55958600000001,-20.14801400000001,125.5571704,1880.25,32.9472,False,-0.973519090753724,0.2286057303263471,1889.3228047018883,8.371868380055844,21.85045934863578,-179.972,False,inf
426.574,1.07975,0.00844377,1890.77,7.97269,0.00119465,-0.659322,-179.976,2793.71,-9.81487e-05,-0.659197,0.870432,-0.1945,0.00119465,0.0484502,-0.0116301,-0.00417266,10.0567,-0.0228848,1.07971,0.0109005,10.0574,-179.976,0.423328,-0.235426,0.0,0.687756,-5.211,6.0,7.0,-0.0432585,1.64927,-0.0958944,1880.25,33.0805,0.0,0.0,0.0,0.0,29.8798,0.00863021,29.8798,0.0,-0.661993,0.0,0.0,1256.09,-0.0966621,0.123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33121e-09,0.377388,6383.4,694.288,0.0,-2.75232e-13,0.0,-3.096030000000001e-18,54.0,-0.0339587,54.0,0.0,1.44151,7.08674e-07,-0.306435,6818.44,-397.78,0.0,1.64652e-09,0.0,-1.5201e-08,48.5,0.0275749,48.5,0.0,-1.30323,999.0,999.0,1.0,9.74000027392711,gaze,0.3494798672806932,0.5540476217901369,159.7218191976083,-23.00908300667113,500.1302867979919,33.46352089061082,-0.5394254783792558,-36.3935939311035,0.2288791118978409,-0.0407326514667515,0.972602284205288,5.371541976928711,-25.34946683698402,3.161111482700929,-38.77289893790132,0.2267570529234533,-0.0616681112101771,0.9719970591566826,6.004690170288086,33.46352089061082,-0.5394254783792558,-36.3935939311035,0.2288791118978409,-0.0407326514667515,0.972602284205288,5.371541976928711,17.605418944940123,True,0.0,imu,-0.1698753952,-9.7026365688,2.5008768568,0.23936859,0.8967191899999998,-3.30198234,72.55958600000001,-20.14801400000001,125.5571704,1880.25,33.0805,False,-0.9735350480720364,0.2285377653154454,1889.272832579728,8.372062903032754,21.99247150239441,-179.97600000000003,False,inf
426.59,1.17829,-0.00795769,1890.73,7.97277,0.000986277,-0.662479,-179.98,2812.39,0.000415833,-0.662353,-0.393295,-0.199622,0.000986277,-0.216598,-0.0143075,-0.0041937,10.124,-0.022178,1.17834,-0.00537657,10.1246,-179.98,2.63246,-0.228631,0.0,0.687756,-5.022,6.0,7.0,-0.0432585,1.64926,-0.0956093,1880.25,33.2142,0.0,0.0,0.0,0.0,29.9747,0.00860259,29.9747,0.0,-0.657947,0.0,0.0,1256.09,-0.0966621,0.123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.72985e-10,0.37739,6383.16,694.318,0.0,1.90356e-12,0.0,1.81882e-17,54.0,-0.0339539,54.0,0.0,1.44152,7.02647e-07,-0.306435,6818.33,-397.965,0.0,4.62216e-10,0.0,-1.52075e-08,48.5,0.02757,48.5,0.0,-1.30323,999.0,999.0,1.0,9.700000256335096,gaze,0.3494798672806932,0.5540476217901369,159.7218191976083,-23.00908300667113,500.1302867979919,33.46352089061082,-0.5394254783792558,-36.3935939311035,0.2288791118978409,-0.0407326514667515,0.972602284205288,5.371541976928711,-25.34946683698402,3.161111482700929,-38.77289893790132,0.2267570529234533,-0.0616681112101771,0.9719970591566826,6.004690170288086,33.46352089061082,-0.5394254783792558,-36.3935939311035,0.2288791118978409,-0.0407326514667515,0.972602284205288,5.371541976928711,17.605418944940123,True,0.0,imu,-0.1698753952,-9.7026365688,2.5008768568,0.23936859,0.8967191899999998,-3.30198234,72.55958600000001,-20.14801400000001,125.5571704,1880.25,33.2142,False,-0.9735510006454572,0.2284697991906785,1889.232860464865,8.372247424063172,22.132595461724662,-179.98000000000002,False,inf
426.606,1.15088,-0.00284904,1890.68,7.97285,0.000762795,-0.665712,-179.983,2831.28,0.000157856,-0.665585,0.303791,-0.203895,0.000762795,-0.538571,-0.0145968,-0.00421602,10.192,-0.0214788,1.1509,-0.000423798,10.1926,-179.983,-1.21835,-0.223379,0.0,0.694338,-4.851,18.0,7.0,-0.0432585,1.64926,-0.0953242,1880.26,33.3479,0.0,0.0,0.0,0.0,30.0697,0.00857497,30.0697,0.0,-0.6539,0.0,0.0,1256.09,-0.0966621,0.123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14763e-10,0.377392,6382.92,694.349,0.0,4.08234e-12,0.0,3.94724e-17,54.0,-0.033949,54.0,0.0,1.44153,6.9662e-07,-0.306435,6818.22,-398.151,0.0,-7.22089e-10,0.0,-1.5214e-08,48.5,0.0275652,48.5,0.0,-1.30323,999.0,999.0,1.0,9.65000023950786,gaze,0.3494798672806932,0.5540476217901369,159.7218191976083,-23.00908300667113,500.1302867979919,33.46352089061082,-0.5394254783792558,-36.3935939311035,0.2288791118978409,-0.0407326514667515,0.972602284205288,5.371541976928711,-25.34946683698402,3.161111482700929,-38.77289893790132,0.2267570529234533,-0.0616681112101771,0.9719970591566826,6.004690170288086,33.46352089061082,-0.5394254783792558,-36.3935939311035,0.2288791118978409,-0.0407326514667515,0.972602284205288,5.371541976928711,17.605418944940123,True,0.0,imu,-0.1698753952,-9.7026365688,2.5008768568,0.23936859,0.8967191899999998,-3.30198234,72.55958600000001,-20.14801400000001,125.5571704,1880.26,33.3479,False,-0.9735629619616408,0.2284188238663282,1889.1828813835064,8.37240581355829,22.277062025488654,-179.983,False,inf
426.622,1.24489,0.000171693,1890.64,7.97293,0.000520962,-0.669011,-179.987,2850.44,-0.000163992,-0.668883,-0.80854,-0.20794,0.000520962,-0.0367053,-0.0156873,-0.00423985,10.261,-0.0208149,1.24496,0.00269702,10.2616,-179.987,0.958286,-0.216296,0.0,0.687756,-4.707,6.0,7.0,-0.0432585,1.64925,-0.0949158,1880.26,33.4824,0.0,0.0,0.0,0.0,30.1646,0.00853952,30.1646,0.0,-0.649055,0.0,0.0,1256.09,-0.0966621,0.123736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6825e-10,0.377392,6382.69,694.379,0.0,3.85805e-12,0.0,3.73029e-17,54.0,-0.0339542,54.0,0.0,1.44153,6.90572e-07,-0.306435,6818.12,-398.337,0.0,-2.01e-09,0.0,-1.52205e-08,48.5,0.0275703,48.5,0.0,-1.30323,999.0,999.0,1.0,9.610000222939773,gaze,0.3494798672806932,0.5540476217901369,159.7218191976083,-23.00908300667113,500.1302867979919,33.46352089061082,-0.5394254783792558,-36.3935939311035,0.2288791118978409,-0.0407326514667515,0.972602284205288,5.371541976928711,-25.34946683698402,3.161111482700929,-38.77289893790132,0.2267570529234533,-0.0616681112101771,0.9719970591566826,6.004690170288086,33.46352089061082,-0.5394254783792558,-36.3935939311035,0.2288791118978409,-0.0407326514667515,0.972602284205288,5.371541976928711,17.605418944940123,True,0.0,imu,-0.1698753952,-9.7026365688,2.5008768568,0.23936859,0.8967191899999998,-3.30198234,72.55958600000001,-20.14801400000001,125.5571704,1880.26,33.4824,False,-0.9735789062313138,0.228350855793094,1889.1429092814128,8.372590331181115,22.41796109670212,-179.98700000000002,False,inf
