Type,Timestamp,Data Gaze2D X,Data Gaze2D Y,Data Gaze3D X,Data Gaze3D Y,Data Gaze3D Z,Data Eyeleft Gazeorigin X,Data Eyeleft Gazeorigin Y,Data Eyeleft Gazeorigin Z,Data Eyeleft Gazedirection X,Data Eyeleft Gazedirection Y,Data Eyeleft Gazedirection Z,Data Eyeleft Pupildiameter,Data Eyeright Gazeorigin X,Data Eyeright Gazeorigin Y,Data Eyeright Gazeorigin Z,Data Eyeright Gazedirection X,Data Eyeright Gazedirection Y,Data Eyeright Gazedirection Z,Data Eyeright Pupildiameter,Avg_Gazeorigin_X,Avg_Gazeorigin_Y,Avg_Gazeorigin_Z,Avg_Gazedirection_X,Avg_Gazedirection_Y,Avg_Gazedirection_Z,Avg_Pupildiameter,Velocity,Is_Fixation,Fixation_ID
gaze,83.882007,0.5759412889807799,0.2885291046940799,-150.5283005883419,263.0804274006991,946.0615601940387,30.54704418317642,-8.888340374620507,-28.85120589261876,-0.135036848136034,0.2983606422886719,0.94485235713236,4.017296314239502,-34.14331215765842,-9.347339086648695,-28.45686316970515,-0.1555935794834602,0.2335361516269697,0.959818474455868,4.274318218231201,-1.798133987241,-9.1178397306346,-28.654034531161955,-0.1453152138097471,0.2659483969578208,0.952335415794114,4.145807266235352,43.4442759551069,False,-1.0
gaze,83.90199,0.5716078459567733,0.2662013404640846,-140.8832165546962,287.2060927840033,940.188887162386,30.71349059697207,-8.84912489284523,-28.82013276445007,-0.1184429669227565,0.3249362180200028,0.9382897834919616,3.822271108627319,-34.00694782454254,-9.238842247119177,-28.51802100144426,-0.1536360669092673,0.2539597002773767,0.9549347776574462,4.280879020690918,-1.7224313005131187,-9.080911650308401,-28.66155570705456,-0.1406773653628795,0.27769817805325525,0.9494738481844089,4.098691165447235,43.4442759551069,False,-1.0
gaze,83.922079,0.5341910063996677,0.3207336012124445,-66.99177857742995,228.972370428007,963.7534038087208,31.68187456696774,-9.206293008545268,-29.07663197141962,-0.0349141145865327,0.2534634981573161,0.9667146733677392,3.675353288650513,-33.15361362054572,-9.640447051339535,-28.30735750860041,-0.0945551357999826,0.2123805036031639,0.972601587487453,4.191394805908203,-1.3935773759384091,-9.195064443519735,-28.671702051373046,-0.11536311863967223,0.26277278566225015,0.9562019422654714,4.043585459391276,104.50016079278465,False,-1.0
gaze,83.942063,0.4796269672361141,0.3501227651374063,45.47682553441673,195.1834087195878,972.4610598307484,32.70560495152558,-9.817891684086378,-29.01594877192775,0.0780664068080511,0.2144406870887696,0.9736122574459386,3.521940231323242,-31.87033206998504,-10.20462623132628,-28.04041225612431,0.0099827878761507,0.1865258106644209,0.982399341358798,4.085763931274414,-0.9407739217612394,-9.399113072066383,-28.635821667036293,-0.07551618964422893,0.24720040146583644,0.9616529065496956,3.983652114868164,118.93348113067336,False,-1.0
gaze,83.962152,0.4447114583303684,0.3632752879536513,117.4255764840717,178.6686602846616,970.1187485912592,33.51255384716725,-10.24836537956581,-29.09208372832772,0.1378862448868466,0.1997417476992479,0.9700982515689092,3.300329446792603,-30.79209256523021,-10.52311675287505,-28.11036404391463,0.088914557297798,0.1696854019073173,0.9814790195822266,3.891104459762573,-0.4805730092152878,-9.596438670897191,-28.628902110853268,-0.03773287149691869,0.2347030361333257,0.96448005235487,3.906065082550049,157.64224479669727,False,-1.0
gaze,83.982135,0.4119903100296223,0.4052034630403303,183.857354534619,128.7424958361178,967.9312179551252,34.02781060008849,-10.53029580101857,-29.18548705923161,0.1735997023953481,0.177758491572211,0.968640832301746,3.358413457870483,-29.9446165265601,-11.02585535765137,-28.12732535092665,0.1816825685597133,0.0948756636825376,0.9787696627513256,3.963626146316528,0.28737319558575153,-9.928485840637267,-28.629376445636705,0.026858398360536866,0.20877677226723637,0.9687540187013545,3.8091075897216795,205.26431351151436,False,-1.0
gaze,84.002224,0.4056585524439797,0.4120997699994254,196.5981521013039,120.4978739314971,967.053976184486,34.22191347719505,-10.66224937490454,-29.15497229194813,0.1936661242121349,0.1598139322861272,0.9679632944383249,3.438273429870605,-29.87424579355061,-11.02014959776679,-28.14261418735325,0.1862542648164853,0.0968329332616607,0.9777181249591386,4.030712604522705,1.051485686707243,-10.287929023907958,-28.62531971697741,0.09205834064660127,0.17655186699227723,0.9739997045261599,3.745691180229187,180.70610417094449,False,-1.0
gaze,84.022207,0.4154413459106751,0.4253944069420428,177.050901590066,105.7628700642268,972.2393466058544,34.18486262982953,-10.69433838380937,-29.09592308487599,0.1854783686364743,0.1506846896212743,0.9710262092661004,3.502831697463989,-30.08971764700776,-11.09938231836095,-28.06207063821149,0.1564918821411556,0.0772775867036823,0.9846514436170668,3.873139619827271,1.6081740903472184,-10.58262708813651,-28.602720141284152,0.13920229076301577,0.15276369444872487,0.9756358437289574,3.6966135025024416,120.22956975242174,False,-1.0
gaze,84.042297,0.4165600661929895,0.4329713015796644,174.8509240676854,97.1009370555033,973.840471921025,34.06280389320552,-10.71196446981345,-29.00045395298951,0.1700158423061207,0.1404201770215489,0.9753854557302858,3.56884503364563,-30.17508897162501,-11.12125784052247,-28.00914896333602,0.167858146910686,0.0706545964712705,0.9832759381339464,3.981036186218262,1.9134182943512155,-10.763697527628837,-28.5980443301115,0.16418477021627628,0.13377452202268775,0.9759008232349069,3.690831208229065,69.52260692933729,False,-1.0
gaze,84.06228,0.4242388592843368,0.4363597035073861,159.3857548211136,93.58347566678796,977.0595150828068,33.98994962866534,-10.7470139244705,-28.92234300581753,0.1686620817390584,0.1240580647792494,0.9778357217583508,3.715234994888306,-30.42998882979668,-11.07904776826095,-27.96929632999586,0.1393119807006396,0.0801363166747432,0.9870006802343502,3.978313207626343,1.997368246044378,-10.869155483657897,-28.5669634864686,0.1723020962417816,0.11725124520743051,0.9772267363190634,3.741042637825012,37.74112262725602,False,-1.0
gaze,84.082369,0.4262529587677111,0.4481466004696181,155.2636812473294,79.98769292668376,979.0108385359648,33.90746221181262,-10.76477669004974,-28.87404571364456,0.163708031260929,0.1122146226344522,0.9801058917115428,3.834543228149414,-30.57892066625608,-11.10717220629843,-27.95642891427464,0.1364372813443385,0.0654573650582715,0.98848378925453,4.045699119567871,1.9219029932471927,-10.900735257425719,-28.5187297082447,0.16678840040680223,0.10775502845122802,0.9793446549103637,3.7968629121780397,33.48536539592603,False,-1.0
gaze,84.102352,0.4302425315867709,0.4479043661646155,147.1723815752872,80.4531745577662,980.3648380079944,33.77300438984776,-10.78704648580632,-28.79139549628048,0.1532119930619556,0.1061858134582794,0.9824717086014166,3.901097774505615,-30.69239992082744,-11.04812457858734,-27.9632923232442,0.1313645287101433,0.0723598285168676,0.9886897469953714,4.121737480163574,1.7951966717847807,-10.916012466597952,-28.46443984226703,0.15725401368115008,0.09994490609396393,0.9818926585302961,3.8522478342056274,31.63233871876163,False,-1.0
gaze,84.122442,0.4362689836382032,0.4473034614067388,134.8579778589852,81.39924893149788,981.9841997796992,33.60920920033812,-10.75238808207657,-28.720936043296,0.1382388684561713,0.1092307730654667,0.984356974610064,3.944362640380859,-30.86872419800795,-11.01238794023961,-27.96904644859108,0.1226066512900152,0.0710947938250934,0.9899056214359104,4.148674011230469,1.6597306737356206,-10.913117998612538,-28.417638719146986,0.14914154057800574,0.09518123515052428,0.9837511528465768,3.9239543676376343,28.22603557895341,True,0.0
gaze,84.142425,0.4409248720198666,0.4481810632584077,125.3015607798465,80.55881994067616,983.291227318976,33.49320649300024,-10.74316859235593,-28.68177630438619,0.1277013480001678,0.1073483108474151,0.9859861590697644,3.975786685943604,-31.01844106914928,-10.9659850509439,-28.01394904540965,0.1147298006238128,0.0712806465344467,0.9908360824467644,4.178749561309814,1.5184357239626654,-10.90071113190893,-28.386250962494017,0.13959725651872315,0.09193665353942852,0.9855672376118065,3.9844198703765867,27.660132592706113,True,0.0
gaze,84.162514,0.4438874197785566,0.4578876330125861,119.0920338316058,69.29371705703778,984.5326034892566,33.44201935629417,-10.83843851780158,-28.69702436296298,0.1258222430889591,0.1110116777827931,0.9858220785415146,4.105001449584961,-30.96137814507387,-11.19128447238596,-28.04130727939217,0.1044692612729241,0.0459175925831753,0.9934675375373144,4.171750545501709,1.410503765197829,-10.921077261654537,-28.37092019314819,0.13182900071094167,0.08721014243062611,0.9870125590204193,4.042740249633789,33.523012518997795,False,-1.0
