Type,Timestamp,Data Accelerometer X,Data Accelerometer Y,Data Accelerometer Z,Data Gyroscope X,Data Gyroscope Y,Data Gyroscope Z,Data Magnetometer X,Data Magnetometer Y,Data Magnetometer Z
imu,509.285933,-0.1650901728,-9.440047489600001,3.2066971608,-3.14767164,-0.7257702800000003,-4.31136519,,,
imu,509.294344,-0.1740624648,-9.403560168800002,3.239595564800001,-3.23739456,-1.00989286,-4.32631901,,,
imu,509.302913,-0.1842310624,-9.4107380024,3.233015884,-3.1925331,-1.24167707,-4.10948862,,,
imu,509.311482,-0.1902125904,-9.469356976800002,3.2072953136,-3.32711748,-1.46598437,-3.89265823,,,
imu,509.320051,-0.1806421456,-9.435860420000001,3.219856522400001,-3.16262546,-1.62299948,-3.7206893,,,
imu,509.328621,-0.1776513816,-9.364680236800002,3.253951232,-3.28225602,-1.83982987,-3.58610492,,,
imu,509.33719,-0.1979885768,-9.352119028,3.265914288000001,-2.96074889,-1.92207588,-3.47395127,,,
imu,509.345759,-0.182436604,-9.377839598400001,3.231221425600001,-2.67662631,-2.06413717,-3.40665908,,,
imu,509.354328,-0.2069608688,-9.3832229736,3.2234454392,-2.45231901,-2.34078284,-3.36927453,,,
imu,509.362897,-0.1961941184,-9.350922722400002,3.2485678568,-2.31773463,-2.52022868,-3.48142818,,,
imu,509.371466,-0.2207183832,-9.332978138400001,3.252156773600001,-2.06351969,-2.66976688,-3.60853565,,,
imu,509.380035,-0.2434481896,-9.3419504304,3.2467733984,-1.65228964,-2.72958216,-3.66835093,,,
imu,509.388604,-0.2500278704,-9.357502403200002,3.250960468,-1.22610577,-2.82678199,-3.59358183,,,
imu,509.397173,-0.2595983152,-9.3592968616,3.2593346072,-1.0242292,-2.87912036,-3.80293531,,,
imu,509.405742,-0.281131816,-9.360493167200001,3.271895816,-0.78496808,-2.90155109,-3.95247351,,,
imu,509.414311,-0.3044597752,-9.371259917600002,3.274288427200001,-0.69524516,-2.92398182,-3.99733497,,,
imu,509.42288,-0.311039456,-9.388008196000001,3.2844570248,-0.63542988,-2.7594898,-3.95247351,,,
imu,509.43145,-0.3277877344,-9.394587876800001,3.2904385528,-0.61299915,-2.5351825,-4.00481188,,,
imu,509.440019,-0.3451341656,-9.3832229736,3.2994108448,-0.62047606,-2.303398290000001,-4.10948862,,,
imu,509.448588,-0.3654713608,-9.395186029600001,3.291634858400001,-0.48589168,-2.00432189,-4.21416536,,,
imu,509.457157,-0.3648732080000001,-9.395784182400002,3.292831164,-0.37373803,-1.57813802,-4.23659609,,,
imu,509.465726,-0.3690602776000001,-9.394587876800001,3.292831164,-0.25410747,-1.24167707,-4.25154991,,,
imu,509.474295,-0.382817792,-9.3975786408,3.2994108448,-0.35878421,-1.10709269,-4.31136519,,,
imu,509.482864,-0.3882011672000001,-9.398774946400001,3.2886440944,-0.14943073,-0.71829337,-4.453426479999999,,,
imu,509.491433,-0.3899956256000001,-9.405952780000002,3.289242247200001,-0.127,-0.4939860700000001,-4.408565019999999,,,
imu,509.500002,-0.400762376,-9.408345391200001,3.3000089976,-0.2017691,-0.2846325900000002,-4.408565019999999,,,
imu,509.508774,-0.3977716120000001,-9.4077472384,3.300607150400001,-0.17186146,0.02939763000000006,-4.26650373,,,
imu,509.517546,-0.3953790008,-9.401765710400001,3.3035979144,-0.05970781,0.3209971199999999,-4.19921154,,,
imu,509.526318,-0.3971734592000001,-9.405354627200001,3.3000089976,-0.14195382,0.4929660499999997,-4.25154991,,,
imu,509.535089,-0.4055475984,-9.402363863200002,3.2940274696,0.01506129,0.7546578999999998,-4.26650373,,,
imu,509.543861,-0.4181088072000001,-9.411934308000001,3.2982145392,-0.02980017,0.9341037399999998,-4.25154991,,,
imu,509.552633,-0.4193051128000001,-9.408345391200001,3.3012053032,-0.007369440000000005,1.09859576,-4.28893446,,,
imu,509.561405,-0.4205014184,-9.4041583216,3.3083831368,-0.21672292,1.28551851,-4.41604193,,,
imu,509.570177,-0.4163143488000001,-9.403560168800002,3.3089812896,-0.17933837,1.5023489,-4.35622665,,,
