ï»¿Time,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/4,ExportChannel/3,Unnamed: 86,distance_to_inter_0,distance_to_inter_1
285.422,11.0272,0.0377791,3895.72,9.61346,0.00042569,-0.53011,-179.65,1221.88,9.82847e-05,-0.530007,-178.047,0.0108303,0.00042569,2.83968,0.00192239,-0.00342608,4.39859,0.00285486,11.0267,0.0306219,4.39878,-179.65,0.35374,0.0287891,0.0,0.447509,1.503,0,-1.0,-0.0679427,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0.0,0.0,2851.92,4.72605,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7105.1,17.3656,0,0,0,0,6.00001,0,6.00001,0,0,999.0,3.0,0.0,,3580.886001383486,19.610989288957324
285.438,11.0071,0.00375802,3895.7,9.61333,0.000437137,-0.529294,-179.65,1228.28,0.00014385,-0.529192,-178.058,0.00328676,0.000437137,0.254704,0.0017798,-0.00341908,4.42162,0.00283268,11.0065,-0.0032938,4.42182,-179.65,1.01544,0.0286022,0.0,0.4508,1.503,0,-1.0,-0.0680622,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0.0,0.0,2851.92,4.72605,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7105.07,17.3656,0,0,0,0,6.00001,0,6.00001,0,0,999.0,3.0,0.0,,3580.9060013870944,19.59099598664906
285.454,11.0153,0.0158746,3895.68,9.6132,0.000453525,-0.52859,-179.649,1234.74,0.000136929,-0.528488,-177.797,-0.00264058,0.000453525,0.460116,0.00159206,-0.00341352,4.44487,0.00287577,11.0148,0.00874768,4.44507,-179.649,0.464762,0.0289556,0.0,0.454091,1.503,0,-1.0,-0.0681823,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0.0,0.0,2851.92,4.72605,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7105.04,17.3655,0,0,0,0,6.00001,0,6.00001,0,0,999.0,3.0,0.0,,3580.9260013907074,19.571002698891036
285.47,10.9903,-0.00716771,3895.66,9.61306,0.000449528,-0.527955,-179.649,1241.26,-0.000328849,-0.527852,-177.284,-0.00636816,0.000449528,-1.22024,-0.000304899,-0.00340918,4.46832,0.00288614,10.9898,-0.0142667,4.46852,-179.649,0.278019,0.0290875,0.0,0.454091,1.503,0,-1.0,-0.0683031,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0.0,0.0,2851.92,4.72605,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7105.02,17.3655,0,0,0,0,6.00001,0,6.00001,0,0,999.0,3.0,0.0,,3580.946001394604,19.551009628241733
285.486,10.9943,0.0352986,3895.64,9.61293,0.000447498,-0.527383,-179.648,1247.81,-0.000126949,-0.527281,-177.437,-0.010587,0.000447498,3.22052,0.00158214,-0.00340509,4.49192,0.00288522,10.9938,0.0282365,4.49213,-179.648,0.302122,0.0286752,0.0,0.454091,1.503,0,-1.0,-0.0684248,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0.0,0.0,2851.92,4.72605,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7104.99,17.3655,0,0,0,0,6.00001,0,6.00001,0,0,999.0,3.0,0.0,,3580.9660013982266,19.53101636999216
285.502,11.0002,0.00345726,3895.62,9.61279,0.000468773,-0.526875,-179.648,1254.42,0.000137855,-0.526773,-177.114,-0.014222,0.000468773,-0.420067,0.00142894,-0.00340152,4.51571,0.00288126,10.9998,-0.00356167,4.51592,-179.648,0.0231406,0.0291682,0.0,0.460673,1.503,0,-1.0,-0.0685474,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0.0,0.0,2851.92,4.72605,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7104.96,17.3654,0,0,0,0,6.00001,0,6.00001,0,0,999.0,3.0,0.0,,3580.9860014021338,19.511023329495107
285.518,11.0003,-0.00889061,3895.6,9.61266,0.000472078,-0.526433,-179.647,1261.09,-0.000562043,-0.526331,-176.931,-0.0180954,0.000472078,-0.642858,-0.00124076,-0.00339787,4.5397,0.00291593,10.9998,-0.0159565,4.53991,-179.647,1.76914,0.0302412,0.0,0.457382,1.503,0,-1.0,-0.0686706,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0.0,0.0,2851.92,4.72605,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7104.94,17.3654,0,0,0,0,6.00001,0,6.00001,0,0,999.0,3.0,0.0,,3581.0060014057663,19.491030100936253
285.534,10.9456,0.0241319,3895.58,9.61252,0.000465216,-0.526043,-179.647,1267.82,-0.000469271,-0.525941,-176.322,-0.0213844,0.000465216,2.17232,0.0010675,-0.00339479,4.56394,0.00294046,10.945,0.0170796,4.56415,-179.647,-0.656182,0.0290177,0.0,0.463964,1.503,0,-1.0,-0.0687947,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0.0,0.0,2851.92,4.72605,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7104.91,17.3654,0,0,0,0,6.00001,0,6.00001,0,0,999.0,3.0,0.0,,3581.0260014096834,19.471037090776747
285.55,10.9474,0.019726,3895.56,9.61238,0.000468464,-0.525716,-179.646,1274.58,0.000289657,-0.525614,-176.128,-0.0255129,0.000468464,2.25716,0.00058581,-0.00339167,4.58828,0.00292809,10.9469,0.0127395,4.58849,-179.646,0.295663,0.0297019,0.0,0.460673,1.503,0,-1.0,-0.0689197,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0.0,0.0,2851.92,4.72605,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7104.88,17.3653,0,0,0,0,6.00001,0,6.00001,0,0,999.0,3.0,0.0,,3581.0460014136065,19.45104409599661
285.566,10.9498,0.03652,3895.54,9.61224,0.000482135,-0.525459,-179.646,1281.42,0.000383937,-0.525357,-176.105,-0.029852,0.000482135,3.15993,0.00222414,-0.00338893,4.61291,0.00291935,10.9494,0.02959,4.61312,-179.646,0.228495,0.0294988,0.0,0.463964,1.503,0,-1.0,-0.0690455,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0.0,0.0,2851.92,4.72605,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7104.86,17.3653,0,0,0,0,6.00001,0,6.00001,0,0,999.0,3.0,0.0,,3581.0660014175355,19.43105111664331
285.582,10.964,0.00579191,3895.52,9.6121,0.000486742,-0.525292,-179.645,1288.32,0.000590616,-0.525191,-176.709,-0.0377206,0.000486742,-0.681687,-0.00080673,-0.00338497,4.63776,0.00305066,10.9634,-0.00142034,4.63797,-179.645,-1.00196,0.0305006,0.0,0.467255,1.503,0,-1.0,-0.0691721,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0.0,0.0,2851.92,4.72605,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7104.83,17.3653,0,0,0,0,6.00001,0,6.00001,0,0,999.0,3.0,0.0,,3581.0860014214695,19.411058152764518
285.598,10.962,-0.0392189,3895.5,9.61196,0.000467312,-0.525265,-179.645,1295.26,-0.000233971,-0.525164,-176.239,-0.0459567,0.000467312,-3.75915,-0.00219554,-0.00338115,4.66273,0.00299136,10.9614,-0.0462518,4.66294,-179.645,0.315425,0.0304139,0.0,0.463964,1.503,0,-1.0,-0.0692995,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0.0,0.0,2851.92,4.72605,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7104.8,17.3652,0,0,0,0,6.00001,0,6.00001,0,0,999.0,3.0,0.0,,3581.106001425409,19.3910652044081
285.614,10.9241,0.0265075,3895.48,9.61182,0.000461341,-0.525367,-179.644,1302.27,-0.000155818,-0.525266,-175.56,-0.0532425,0.000461341,3.25411,0.000790217,-0.00337823,4.68796,0.00301165,10.9236,0.0194894,4.68816,-179.644,1.14828,0.0300398,0.0,0.467255,1.503,0,-1.0,-0.0694279,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0.0,0.0,2851.92,4.72605,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7104.78,17.3652,0,0,0,0,6.00001,0,6.00001,0,0,999.0,3.0,0.0,,3581.1260014293534,19.37107227162212
285.63,10.9228,0.0189644,3895.46,9.61168,0.000457651,-0.525554,-179.644,1309.34,-0.000145645,-0.525453,-175.483,-0.0575509,0.000457651,1.444,0.000490054,-0.00337734,4.7134,0.00305247,10.9223,0.0118903,4.71361,-179.644,1.30286,0.030762,0.0,0.470546,1.503,0,-1.0,-0.0695573,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0.0,0.0,2851.92,4.72605,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7104.75,17.3652,0,0,0,0,6.00001,0,6.00001,0,0,999.0,3.0,0.0,,3581.146001433304,19.351079354454832
285.646,10.9336,-0.00715427,3895.44,9.61153,0.00045016,-0.525795,-179.643,1316.45,-0.000454577,-0.525694,-175.238,-0.0596464,0.00045016,-1.20927,-0.000800805,-0.00337771,4.73903,0.00304265,10.9331,-0.0141743,4.73924,-179.643,0.763021,0.0309665,0.0,0.470546,1.503,0,-1.0,-0.0696874,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0.0,0.0,2851.92,4.72605,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7104.72,17.3651,0,0,0,0,6.00001,0,6.00001,0,0,999.0,3.0,0.0,,3581.1660014375425,19.33108665856394
285.662,10.9221,0.00933286,3895.42,9.61139,0.00045481,-0.526063,-179.643,1323.64,-0.000235441,-0.525962,-175.137,-0.0614871,0.00045481,1.12683,0.00108345,-0.00337825,4.7649,0.00302358,10.9216,0.00240198,4.76512,-179.643,0.741417,0.0305137,0.0,0.470546,1.503,0,-1.0,-0.0698185,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0.0,0.0,2851.92,4.72605,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7104.7,17.3651,0,0,0,0,6.00001,0,6.00001,0,0,999.0,3.0,0.0,,3581.1860014415042,19.31109377306499
285.678,10.9095,0.0151855,3895.4,9.61124,0.000462436,-0.526374,-179.642,1330.88,-0.000407496,-0.526272,-174.95,-0.064507,0.000462436,1.30706,0.000388217,-0.00337811,4.79094,0.00305036,10.909,0.0082392,4.79116,-179.642,-0.45755,0.0303769,0.0,0.470546,1.503,0,-1.0,-0.0699505,0,0,387.381,-2.65536,0,0,0,0,0,0,0,0,0,0.0,0.0,2851.92,4.72605,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,3891.15,5.22,0,0,0,0,0,0,0,0,0,0,0,7104.67,17.3651,0,0,0,0,6.00001,0,6.00001,0,0,999.0,3.0,0.0,,3581.206001445755,19.291101109517054
