Timestamp,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/4,ExportChannel/3,distance_to_inter_2,Type_gaze,Data Gaze2D X,Data Gaze2D Y,Data Gaze3D X,Data Gaze3D Y,Data Gaze3D Z,Data Eyeleft Gazeorigin X,Data Eyeleft Gazeorigin Y,Data Eyeleft Gazeorigin Z,Data Eyeleft Gazedirection X,Data Eyeleft Gazedirection Y,Data Eyeleft Gazedirection Z,Data Eyeleft Pupildiameter,Data Eyeright Gazeorigin X,Data Eyeright Gazeorigin Y,Data Eyeright Gazeorigin Z,Data Eyeright Gazedirection X,Data Eyeright Gazedirection Y,Data Eyeright Gazedirection Z,Data Eyeright Pupildiameter,Avg_Gazeorigin_X,Avg_Gazeorigin_Y,Avg_Gazeorigin_Z,Avg_Gazedirection_X,Avg_Gazedirection_Y,Avg_Gazedirection_Z,Avg_Pupildiameter,Velocity,Is_Fixation,Fixation_ID,Type_imu,Data Accelerometer X,Data Accelerometer Y,Data Accelerometer Z,Data Gyroscope X,Data Gyroscope Y,Data Gyroscope Z,Data Magnetometer X,Data Magnetometer Y,Data Magnetometer Z,hazard_3_x,hazard_3_y,gaze_intersects_hazard,combined_gaze_car_x,combined_gaze_car_y,driver_position_x,driver_position_y,distance_to_hazard,yaw_continuous,global_collision_flag,time_to_collision_flag
410.068649,1.3512764845242733,0.0136116573978329,4492.015779095978,-9.327358691092453,0.0051748723565596,-0.7248125606958525,-0.767915207627258,5155.639492589792,-0.0001168050259522,-0.7246703375115344,-0.0913201390233579,-0.0868547950901783,0.0051748723565596,-0.0336361551336908,0.0071971133817493,-0.004730103596068,18.5843152084734,0.0105191001194349,1.351390453301024,0.012846861979295,18.58575343971273,-0.767915207627258,-0.1570861114643234,0.1157553798386157,0.0,0.509986041133277,0.8411131223757683,0.3389095380415161,27.0,-0.0455027,0.0025090116025878,0.0181530147172077,1310.4004055154255,-0.0352448756535164,0.0,0.0,0.0,0.0,65.98250332480995,-0.0016314968124597,65.98250332480995,0.0,0.0567486851938659,0.0,0.0,1890.670000000002,-8.574460000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.710000000003,-61.76250000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.210000000005,12.850200000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0000000000008,4.000000000000008,0.0,10.425755078380517,gaze,0.5063008486114218,0.5626907763412342,28.594271085030687,-57.65890294041751,1803.8772826120075,35.96069193140398,-10.264923286886289,-28.536799600130923,-0.030707240038879,-0.0325621441918268,0.999785160452444,3.3702074660469674,-34.83613445898953,-10.369604529960649,-26.43583650523865,0.0064682458638693,-0.0533916650288286,0.9997715303096512,3.284551951500811,0.6773579894184731,-10.286353397443762,-27.475014212946405,-0.012955423418801,-0.0438960499011304,0.9998568641601177,3.33639622658886,5.4024297044391885,True,0.9356230755411103,imu,-0.212344244,-9.456197615200002,3.063738641600001,0.22441477,-2.5351825,-1.81407725,-85.87537336345622,180.00440922834144,114.02502671831982,5303.710000000003,-61.76250000000002,False,0.9996742742947936,0.0255214676924704,4493.5072837451935,-9.747385929935522,72.67573385760151,-0.767915207627258,False,inf
410.075,1.34348,-0.00996076,4492.05,-9.32605,-0.00873916,-0.719855,-0.734613,5164.55,-0.000198783,-0.719714,-0.59032,-0.082561,-0.00873916,1.65835,-0.0151284,-0.00468119,18.591,-0.00512951,1.34357,-0.00958983,18.5924,-0.734613,1.23794,-0.0644789,0.0,0.503457,-0.954,0.0,27.0,-0.0455027,0.00250149,0.00453998,1310.4,0.078193,0.0,0.0,0.0,0.0,65.9826,-0.000406483,65.9826,0.0,0.0141922,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,4.0,0.0,10.390250271408055,gaze,0.5061707735058919,0.5632406553365649,27.39644295652889,-58.125980811540686,1790.0512021122995,35.96259796750376,-10.272008262277703,-28.53611824718469,-0.0305102123431426,-0.0331632825900155,0.9997670760021125,3.371088294639249,-34.833235239349655,-10.376253154278247,-26.43515349472648,0.0067663368726692,-0.053967989874307,0.9997221260161346,3.285480251644559,0.6753210569557835,-10.293554615397223,-27.47418230369757,-0.0126916538871052,-0.0445372556628988,0.9998260265826788,3.3375108392743904,5.500122575000595,True,0.9385831639579624,imu,-0.1242921327949499,-9.414221107646586,3.1736154474815206,-1.6500204598369472,-1.3233647904206185,-3.125432971595823,-85.8724638091299,180.01226777728107,114.0235590495014,5303.71,-61.7625,False,0.9996950735368284,0.0246933178450194,4493.541748531026,-9.745210255965322,72.00717043731628,-0.734613,False,inf
410.077464,1.3544499721756995,0.0137796227305685,4492.061349105698,-9.32794532029208,0.0052372827655762,-0.7255746417333895,-0.7669759313172938,5167.2868577634335,-0.0001166379246117,-0.7254322070970558,-0.0889877604983812,-0.0867817487646225,0.0052372827655762,-0.0328709131583569,0.007248618188944,-0.0047371360968085,18.627165040139936,0.0106400166485135,1.3545647968654806,0.0130061547351748,18.62860994183851,-0.7669759313172938,-0.1465652539603774,0.1171394379007662,0.0,0.5098480930289033,0.7951260238736312,-0.0765600155747986,27.0,-0.0455027,0.0024977483149084,0.0164245645356323,1310.400028609903,0.1264190542337155,0.0,0.0,0.0,0.0,65.98258183990681,-0.001476025053117,65.98258183990681,0.0,0.0513451047352823,0.0,0.0,1890.6700000000008,-8.574460000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.710000000003,-61.76250000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.210000000005,12.85020000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0000000000008,4.000000000000007,0.0,10.37978877017564,gaze,0.5061199961354161,0.5634531230213713,26.93114290364001,-58.29906081582881,1786.650960686269,35.96334322977473,-10.274751124557476,-28.535858539841165,-0.0304330197829048,-0.0333958215353224,0.9997598284281966,3.371428395574448,-34.83210276450701,-10.378824638769768,-26.43489424874547,0.0068824932484335,-0.0541905667320433,0.9997026817765432,3.285837329346785,0.6746037170638995,-10.29634100522937,-27.47386597192147,-0.0125887244042019,-0.0447848293290508,0.9998137899729072,3.3379400479942736,5.531771580686416,True,0.939769446996462,imu,-0.2045682576000001,-9.4765348104,3.080486920000001,0.0225382,-2.33330593,-1.99352309,-85.87133114699465,180.01533156472718,114.02298220629808,5303.710000000003,-61.76250000000002,False,0.999683399753732,0.0251614835973593,4493.552860640414,-9.747948108150648,72.38283964519071,-0.7669759313172937,False,inf
410.086278,1.357622251399173,0.0139486110709967,4492.107018386478,-9.328532159828358,0.0053001178889739,-0.7263377747028485,-0.7660246748705082,5178.966977452561,-0.0001164576047416,-0.7261951279435219,-0.0866086652213283,-0.0867038275949301,0.0053001178889739,-0.0321103884022975,0.0073005507939061,-0.0047441907949344,18.670112376747067,0.0107609588377646,1.3577379410692167,0.0131664708076141,18.67156398128392,-0.7660246748705082,-0.1365200970144104,0.1185260503269402,0.0,0.5097075498179424,0.7499269050006275,-0.3547991213590261,27.0,-0.0455027,0.0024865370242785,0.0146930635748969,1310.3996515980746,0.2880653078848438,0.0,0.0,0.0,0.0,65.98265999254288,-0.0013202779345858,65.98265999254288,0.0,0.0459320015850952,0.0,0.0,1890.6700000000008,-8.574460000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.710000000002,-61.76250000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.210000000004,12.850200000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0000000000008,4.000000000000006,0.0,10.333719784464208,gaze,0.5059369421273635,0.5642091439666826,25.2677052026506,-58.8776970688088,1770.6826174035546,35.966035412390966,-10.284535395594943,-28.53495088879939,-0.0301534696250492,-0.034224479167844,0.9997328462908366,3.3726373933509985,-34.828016910931915,-10.387986379801232,-26.43399325445228,0.0073002875348186,-0.0549820659273996,0.9996318657663208,3.2871004588514863,0.6723697771322468,-10.306273770637942,-27.47276395868581,-0.0122178395111088,-0.045664928815629,0.9997687733662338,3.3394604681555577,5.620009364063965,True,0.9441831156433912,imu,-0.2009793408,-9.4819181856,3.0727109336,-0.10456927,-2.18376773,-2.05333837,-85.86726296548305,180.02635838872862,114.02088417885108,5303.710000000002,-61.76250000000002,False,0.9996925112154984,0.0247968348716242,4493.598536894108,-9.748510184723727,72.08619627501767,-0.7660246748705081,False,inf
410.086833,1.3578219734058916,0.0139592869868071,4492.109897590696,-9.328569120934024,0.0053040890402057,-0.7263858651276172,-0.7659643700901955,5179.7035990322975,-0.0001164458066129,-0.7262432049882195,-0.086457297139949,-0.0866987578904674,0.0053040890402057,-0.0320626614964199,0.0073038355469532,-0.0047446357798691,18.67282011037736,0.0107685756336111,1.3579377178478242,0.0131766006284609,18.674272138086465,-0.7659643700901955,-0.1358799048431188,0.1186134537596299,0.0,0.5096986133988086,0.747109013319178,-0.3647129441270175,27.000000000000004,-0.0455027,0.002485832763877,0.0145839313077791,1310.3996278558084,0.2982438722421396,0.0,0.0,0.0,0.0,65.98266490186262,-0.0013104615432487,65.98266490186262,0.0,0.0455908274403948,0.0,0.0,1890.6700000000008,-8.574460000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.710000000004,-61.76250000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.2100000000055,12.850200000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0000000000008,4.000000000000008,0.0,10.330815301085442,gaze,0.4939468041440154,0.5456504923966994,24.65222512463701,-58.1682969445735,1769.135108499389,36.32194743811744,-10.12107980987097,-28.60576268930139,-0.0019231030709484,-0.0183941574785924,0.999828963695907,3.437549114227295,-34.59550092406572,-10.21607881793868,-26.44692426722135,0.0283990239614621,-0.0350118880496745,0.99898331474216,3.320302486419678,0.8990960348986157,-10.150158099056904,-27.52520049072003,0.0165137403827574,-0.0241805026837324,0.9994239990380144,3.37045476436615,5.752287866162359,True,1.0,imu,-0.1245067141104121,-9.412430561311965,3.178490839014424,-1.735726525691237,-1.2797023647124666,-3.110173878853226,-85.86700597265391,180.0270562161149,114.0207502403971,5303.710000000004,-61.76250000000003,False,0.999999992367924,0.0001235481755684,4493.60141654036,-9.748545575980618,52.11404146454376,-0.7659643700901956,False,inf
410.091,1.2844,-0.0205631,4492.13,-9.32714,-0.00889681,-0.721191,-0.735695,5185.73,-9.73687e-05,-0.72105,0.731602,-0.0836799,-0.00889681,0.363878,-0.00516267,-0.00469346,18.6672,-0.0058048,1.28453,-0.020164,18.6686,-0.735695,0.0354954,-0.0698009,0.0,0.510039,-0.972,0.0,27.0,-0.0455027,0.00248087,0.00421775,1310.4,0.377387,0.0,0.0,0.0,0.0,65.9827,-0.000379067,65.9827,0.0,0.0131849,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,4.0,0.0,10.310426967861066,gaze,0.5058379675173655,0.5646115894970174,24.379283152607524,-59.16038243461784,1754.7332256848026,35.96749454594195,-10.289759538753689,-28.53447842609142,-0.0300015116984716,-0.0346663769466036,0.9997177126267596,3.3732801679112003,-34.825805662133504,-10.392870938912242,-26.43352754880291,0.0075255740728243,-0.0554030836710524,0.9995931185852888,3.287767991954808,0.6713852125173722,-10.311572823087452,-27.47219264055408,-0.012017425025878,-0.0461328799438834,0.9997438572163254,3.3402653546500813,5.6533674474045,True,0.9466552281853428,imu,-0.1245815280143829,-9.411796092320548,3.1802167186341346,-1.7658860103739982,-1.26063834967392,-3.104955041546505,-85.86507346955165,180.03230865264393,114.01973760594228,5303.71,-61.7625,False,0.9997100506201384,0.0240793415416706,4493.6217406151445,-9.74632842675978,71.5074813931752,-0.735695,False,inf
410.095092,1.360793608486954,0.0141186494901237,4492.152792346769,-9.329119264244827,0.0053633891008507,-0.7271020184271985,-0.7650612635406773,5190.6814919621165,-0.0001162640159302,-0.7269591588563985,-0.0841830751762242,-0.0866210346403564,0.0053633891008507,-0.0313547924153614,0.0073529234996661,-0.004751268274338,18.713162067246227,0.0108819399975488,1.360910172262462,0.0133278364133043,18.71462040771197,-0.7650612635406773,-0.1259364192691947,0.1199153952670748,0.0,0.5095644253834226,0.705597796028618,-0.396879205798572,27.0,-0.0455027,0.0024753762290076,0.0129585574658197,1310.3992745416822,0.4497122238197675,0.0,0.0,0.0,0.0,65.98273779319226,-0.0011642595567115,65.98273779319226,0.0,0.0405095184409886,0.0,0.0,1890.6700000000008,-8.57446000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.710000000002,-61.76250000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.210000000005,12.850200000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0000000000008,4.000000000000007,0.0,10.287542884829971,gaze,0.5057516907192999,0.5649588758696287,23.612240854968107,-59.389498568845504,1737.026703476833,35.96876844938504,-10.294276627179856,-28.53407683003745,-0.0298685965984582,-0.0350481542938098,0.9997042160985824,3.373834366195056,-34.82387692464304,-10.397090345146944,-26.433133591048207,0.0077216170922358,-0.0557662218321527,0.9995590867747314,3.2883412518516297,0.6706508263677842,-10.316152199874834,-27.47170835627726,-0.0118427901330252,-0.0465363836688715,0.9997218153964452,3.3409573567359967,5.675710420805946,True,0.9488569506615966,imu,-0.2027737992,-9.4705532824,3.0673275584,-0.2017691,-1.95946043,-2.21035348,-85.86317081810009,180.03748885654883,114.01873106328166,5303.710000000002,-61.76250000000002,False,0.9997016034880988,0.0244275251166383,4493.644317915993,-9.74907220964494,71.78580696016431,-0.7650612635406773,False,inf
410.103907,1.3639643291490795,0.0142897657150721,4492.198676442709,-9.329706688091129,0.0054271080420417,-0.7278674317508945,-0.7640855166748782,5202.432053290203,-0.0001160571050702,-0.7277243586625141,-0.0817112140098978,-0.0865333719772331,0.0054271080420417,-0.0306043401040556,0.0074057488739874,-0.0047583691230772,18.75631900440389,0.0110029736461772,1.3640817762146602,0.0134902784132202,18.757784114612143,-0.7640855166748782,-0.1138585292318476,0.1213076541988114,0.0,0.5094187327766313,0.6622205290338419,-0.224135980167102,27.0,-0.0455027,0.0024642644512692,0.0112210921108362,1310.3988975025145,0.6113781406550061,0.0,0.0,0.0,0.0,65.98281525216261,-0.0010079740436134,65.98281525216261,0.0,0.0350777988523437,0.0,0.0,1890.6700000000017,-8.57446000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.710000000002,-61.76250000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.2100000000055,12.850200000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0000000000008,4.000000000000008,0.0,10.241252791095585,gaze,0.505564244824356,0.5657023548953167,21.972896120522883,-59.83311037841932,1699.0299269449347,35.97154233062577,-10.3039753418728,-28.533236550510544,-0.0295784053547429,-0.0358668838222264,0.9996739394435932,3.375019220950998,-34.81968280178933,-10.40613711749842,-26.432315333381617,0.0081464727861645,-0.0565430925299012,0.9994843486272972,3.2895596192454835,0.6694400407512582,-10.325976794149677,-27.470699352782898,-0.0114635948739688,-0.0473992285635627,0.9996729165435638,3.3424305837088943,5.706747731151623,True,0.9537831928146562,imu,-0.2069608688,-9.471749588000002,3.0703183224,-0.29149202,-1.83235296,-2.35989168,-85.85905666083836,180.04872217716454,114.0165213156427,5303.710000000002,-61.76250000000003,False,0.9997106713816664,0.024053555363345,4493.690209163514,-9.749634232756652,71.48167284094602,-0.7640855166748782,False,inf
410.106818,1.3650111728769314,0.0143465078066502,4492.213851958075,-9.329900728022004,0.0054482476389554,-0.7281204291586384,-0.7637605958559817,5206.320150648321,-0.0001159858504794,-0.7279772854111636,-0.0808849114370677,-0.0865033575908657,0.0054482476389554,-0.0303577162927001,0.0074232927854116,-0.0047607189731307,18.770593312738903,0.0110429514027958,1.3651289136218816,0.0135441559178046,18.77206066578752,-0.7637605958559817,-0.1093924058932398,0.1217680331667586,0.0,0.5093700649086352,0.6481208207692146,-0.135417510072007,27.0,-0.0455027,0.0024606059881618,0.0106467594205016,1310.398773022937,0.6647656349040609,0.0,0.0,0.0,0.0,65.98284075490791,-0.0009563124418653,65.98284075490791,0.0,0.0332823049526961,0.0,0.0,1890.6700000000017,-8.57446000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.710000000003,-61.76250000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.210000000005,12.850200000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0000000000008,4.000000000000008,0.0,10.225942578961666,gaze,0.4946600577293109,0.5469867569248799,20.9886301392829,-58.22049309941024,1690.234193650994,36.30369141935653,-10.12841204101633,-28.60145502710846,-0.0034414834949948,-0.0188618852381598,0.9998161758426478,3.445262432098389,-34.61404973307086,-10.22635420705092,-26.44987682337095,0.0268922815941558,-0.0370475873245278,0.9989515911514892,3.314723968505859,0.8809127223553361,-10.159726855255212,-27.52520509581536,0.0148520270190906,-0.0254376948485331,0.999416940942653,3.374464726448059,5.815707796086187,True,1.0,imu,-0.1248623997078874,-9.409369814209562,3.186809126050806,-1.880169802037367,-1.1712624995803549,-3.085877042159313,-85.85769370861055,180.05245374755012,114.01577898656625,5303.710000000003,-61.76250000000003,False,0.99999872312207,0.0015980470047869,4493.705387060239,-9.749819814291044,53.30703921743759,-0.7637605958559818,False,inf
410.107,1.36265,-0.0217044,4492.22,-9.32823,-0.00888442,-0.722545,-0.736844,5207.1,-3.89867e-05,-0.722403,-0.696767,-0.0862588,-0.00888442,-0.189543,0.00686461,-0.00470455,18.7441,-0.00634171,1.36272,-0.0212428,18.7456,-0.736844,-1.86043,-0.0736117,0.0,0.510039,-0.972,0.0,27.0,-0.0455027,0.00246025,0.00389553,1310.4,0.676581,0.0,0.0,0.0,0.0,65.9828,-0.000351651,65.9828,0.0,0.0121776,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,4.0,0.0,10.22064040033176,gaze,0.5054979633056612,0.5659617155228494,21.40306718423676,-59.97294632421588,1689.7985994143385,35.9725251742748,-10.307367975489512,-28.5329497938044,-0.0294753375126268,-0.0361529546192253,0.9996629275301322,3.3754320162144045,-34.81819853911256,-10.409297562212169,-26.432038089302065,0.0082963596595248,-0.0568139273597778,0.9994576645227176,3.289981729949605,0.669134183891179,-10.32941090432719,-27.470356440544467,-0.011329581968097,-0.0476999076433963,0.9996553013929192,3.342941806818294,5.7130036738129295,True,0.9555697460076276,imu,-0.1248656051128028,-9.40934173818002,3.18688534435297,-1.881482297477529,-1.1700806025565358,-3.085664278037921,-85.85760842741169,180.05268740963996,114.01573236531227,5303.71,-61.7625,False,0.9997249650930724,0.0234519544954185,4493.71173220851,-9.747448341792824,70.99678822092943,-0.736844,False,inf
410.112721,1.367133619897736,0.0144619293587784,4492.244660508982,-9.330294285869993,0.0054912647125797,-0.7286338124777101,-0.7630975859923002,5214.216308083247,-0.0001158368935888,-0.7284905252209108,-0.0791941722139038,-0.0864408730305582,0.0054912647125797,-0.0298595025984719,0.0074590215468722,-0.0047654915050741,18.79957338497619,0.0111240323010694,1.3672519591935517,0.0136537684945375,18.80104529715416,-0.7630975859923002,-0.0994328874768768,0.1227025367300381,0.0,0.5092705351182036,0.6198909315432201,0.0641742404897474,27.0,-0.0455027,0.0024532039929707,0.0094813065220488,1310.398520670739,0.7730263771744332,0.0,0.0,0.0,0.0,65.9828923534135,-0.0008514788701254,65.9828923534135,0.0,0.0296388405618501,0.0,0.0,1890.6700000000017,-8.57446000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.710000000004,-61.76250000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.210000000005,12.850200000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0000000000008,4.000000000000007,0.0,10.194859988318594,gaze,0.50537467105513,0.5664393668437843,20.358176288638223,-60.2109963792334,1681.704383594358,35.97435610079024,-10.31362877870934,-28.53243050999611,-0.0292829996442541,-0.0366804282558131,0.999642028594874,3.3761914673526547,-34.81543596340551,-10.415124220617782,-26.431538819941554,0.0085747015722118,-0.0573124743071271,0.9994076809148992,3.290755067678755,0.6687293375954497,-10.335744733655126,-27.46973746116336,-0.0110804007360306,-0.0482532082739578,0.999622094341528,3.343879529903921,5.719246866090685,True,0.9589516729302916,imu,-0.2135405496,-9.4873015608,3.080486920000001,-0.36626112,-1.72767622,-2.41970696,-85.85492381894888,180.06005373643464,114.01425420042187,5303.710000000004,-61.76250000000003,False,0.9997197066331894,0.0236750537327725,4493.736200470225,-9.750196112506575,71.17389840972666,-0.7630975859923002,False,inf
410.121535,1.3703017662375028,0.0146351683918263,4492.290749990158,-9.330882111873526,0.0055558708422575,-0.7294012183574032,-0.762097291444289,5226.035895266771,-0.000115603336655,-0.7292577162641788,-0.0766322247432135,-0.0863435429136712,0.0055558708422575,-0.0291204963826885,0.0075127541656629,-0.0047726359933551,18.84293008480856,0.0112451298636009,1.3704210067566205,0.0138183337381196,18.844408831895496,-0.762097291444289,-0.0819392734672323,0.1241002282705711,0.0,0.5091198464260286,0.5786891620508132,0.3335116010091767,27.0,-0.0455027,0.0024421933724648,0.0077392501542502,1310.398144108244,0.9346752715132832,0.0,0.0,0.0,0.0,65.98296910727925,-0.000694778480562,65.98296910727925,0.0,0.0241927982142436,0.0,0.0,1890.6700000000008,-8.57446000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.710000000003,-61.76250000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.210000000005,12.850200000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0000000000008,4.000000000000007,0.0,10.148359219117248,gaze,0.5051829721362253,0.5671699531917016,18.77577024254812,-60.5297188277348,1686.983089850617,35.97720974744623,-10.323237494678793,-28.531658869182053,-0.028982384790802,-0.0374888289577431,0.9996084858867956,3.377351024506888,-34.811136400664616,-10.424052277020568,-26.430804095983085,0.0090062956767994,-0.0580744304202644,0.9993290881183526,3.291927528801578,0.6685086255529494,-10.3454565646884,-27.468822832542926,-0.0106932250168207,-0.049098364956711,0.9995693500911051,3.34530408973451,5.71673693330231,True,0.9643531942730248,imu,-0.2111479384,-9.477132963200004,3.0703183224,-0.56066078,-1.51084583,-2.50942988,-85.85077418623828,180.07148274355075,114.01192828619496,5303.710000000003,-61.76250000000002,False,0.9997287040806652,0.0232920208911504,4493.782297282002,-9.750757898495117,70.86248450014439,-0.7620972914442891,False,inf
410.123,1.41378,-0.0133513,4492.3,-9.32934,-0.00869527,-0.723943,-0.73803,5228.55,-5.49235e-05,-0.723801,-1.2408,-0.0888284,-0.00869527,0.434201,0.0151382,-0.00471605,18.8213,-0.00672888,1.41393,-0.0128463,18.8228,-0.73803,0.359005,-0.0746738,0.0,0.510039,-0.963,0.0,27.0,-0.0455027,0.00243988,0.00358918,1310.4,0.974208,0.0,0.0,0.0,0.0,65.983,-0.00032508,65.983,0.0,0.0112199,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,4.0,0.0,10.140821708106069,gaze,0.5051509050032933,0.5672907603585122,18.51642015776456,-60.577633368963326,1688.7675390703394,35.9776879023198,-10.324830214956702,-28.53153396401602,-0.0289319165300522,-0.0376226934884065,0.9996027529109088,3.377542513140801,-34.81041668025273,-10.425530484284344,-26.4306860347992,0.0090783544704723,-0.058200355966973,0.9993158393185436,3.2921201649256937,0.6685186520669677,-10.3470653187938,-27.468675408143977,-0.0106284897023028,-0.0492379819690392,0.9995603975228172,3.345538487768299,5.714964251143817,True,0.9652728640739334,imu,-0.125145406127014,-9.406859975775276,3.193617029899466,-1.99656699561964,-1.053014725905454,-3.067558413131789,-85.85008299995557,180.07339169214268,114.01153591063658,5303.71,-61.7625,False,0.9997397975771528,0.0228108995963266,4493.791723530536,-9.748589219970384,70.47534112019777,-0.73803,False,inf
