Timestamp,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/3,ExportChannel/4,distance_to_inter_1,Type_gaze,Data Gaze2D X,Data Gaze2D Y,Data Gaze3D X,Data Gaze3D Y,Data Gaze3D Z,Data Eyeright Gazeorigin X,Data Eyeright Gazeorigin Y,Data Eyeright Gazeorigin Z,Data Eyeright Gazedirection X,Data Eyeright Gazedirection Y,Data Eyeright Gazedirection Z,Data Eyeright Pupildiameter,Data Eyeleft Gazeorigin X,Data Eyeleft Gazeorigin Y,Data Eyeleft Gazeorigin Z,Data Eyeleft Gazedirection X,Data Eyeleft Gazedirection Y,Data Eyeleft Gazedirection Z,Data Eyeleft Pupildiameter,Avg_Gazeorigin_X,Avg_Gazeorigin_Y,Avg_Gazeorigin_Z,Avg_Gazedirection_X,Avg_Gazedirection_Y,Avg_Gazedirection_Z,Avg_Pupildiameter,Velocity,Is_Fixation,Fixation_ID,Type_imu,Data Accelerometer X,Data Accelerometer Y,Data Accelerometer Z,Data Gyroscope X,Data Gyroscope Y,Data Gyroscope Z,Data Magnetometer X,Data Magnetometer Y,Data Magnetometer Z,hazard_2_x,hazard_2_y,gaze_intersects_hazard,combined_gaze_car_x,combined_gaze_car_y,driver_position_x,driver_position_y,distance_to_hazard,yaw_continuous
132.644543,-2.58815,0.0357331,1882.11,-8.78265,0.000838167,-0.433357,0.761111,1935.45,0.000338699,-0.433268,44.0065,0.20607,0.000838167,2.8849,0.000399062,-0.00295626,6.96741,0.00534985,-2.58802,0.0377206,6.96762,0.761111,-0.449838,0.0535227,0.0,0.0,1.818,0.0,-1.0,0.0281867,-1.60786,0.0,1309.85,-85.5107,0.0,0.0,0.0,0.0,60.7124,2.41277e-12,60.7124,0.0,0.0,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,1.0,16.57705401518934,gaze,0.7788859110807319,0.5553590572576709,-243.8800167216942,-16.48086472548176,410.8882599007972,-39.46413458363368,-12.14909394441451,-22.45228927498071,-0.4335685577143562,-0.0303938500640563,0.9006078611914161,4.03798246383667,26.42144313937067,-10.15294602316036,-21.51965034562874,-0.5237190176649829,0.0076488602334803,0.8518567282549067,4.123459339141846,-6.521345722131505,-11.151019983787435,-21.985969810304724,-0.4786437876896695,-0.0113724949152879,0.8762322947231613,4.080720901489258,2.538388587917367,True,0.0,imu,0.6860812616,-9.4532068512,2.7646622416,8.63593852,7.52126145,-3.10010577,81.6905716,-28.66863960000001,110.1883056,1890.67,-8.57446,False,0.8838917112004105,0.46769161086255323,1883.612181321174,-9.162729305298528,2.780916224169027,0.761111
132.653362,-2.58815,0.0357331,1882.11,-8.78265,0.000838167,-0.433357,0.761111,1935.45,0.000338699,-0.433268,44.0065,0.20607,0.000838167,2.8849,0.000399062,-0.00295626,6.96741,0.00534985,-2.58802,0.0377206,6.96762,0.761111,-0.449838,0.0535227,0.0,0.0,1.818,0.0,-1.0,0.0281867,-1.60786,0.0,1309.85,-85.5107,0.0,0.0,0.0,0.0,60.7124,2.41277e-12,60.7124,0.0,0.0,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,1.0,16.57705401518934,gaze,0.7788859110807319,0.5553590572576709,-243.8800167216942,-16.48086472548176,410.8882599007972,-39.46413458363368,-12.14909394441451,-22.45228927498071,-0.4335685577143562,-0.0303938500640563,0.9006078611914161,4.03798246383667,26.42144313937067,-10.15294602316036,-21.51965034562874,-0.5237190176649829,0.0076488602334803,0.8518567282549067,4.123459339141846,-6.521345722131505,-11.151019983787435,-21.985969810304724,-0.4786437876896695,-0.0113724949152879,0.8762322947231613,4.080720901489258,2.538388587917367,True,0.0,imu,0.7249611936,-9.4729458936,2.75150288,9.2939066,6.10812546,-2.47952224,81.6905716,-28.66863960000001,110.1883056,1890.67,-8.57446,False,0.8838917112004105,0.46769161086255323,1883.612181321174,-9.162729305298528,2.780916224169027,0.761111
132.656233,-2.58815,0.0357331,1882.11,-8.78265,0.000838167,-0.433357,0.761111,1935.45,0.000338699,-0.433268,44.0065,0.20607,0.000838167,2.8849,0.000399062,-0.00295626,6.96741,0.00534985,-2.58802,0.0377206,6.96762,0.761111,-0.449838,0.0535227,0.0,0.0,1.818,0.0,-1.0,0.0281867,-1.60786,0.0,1309.85,-85.5107,0.0,0.0,0.0,0.0,60.7124,2.41277e-12,60.7124,0.0,0.0,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,1.0,16.57705401518934,gaze,0.7788859110807319,0.5553590572576709,-243.8800167216942,-16.48086472548176,410.8882599007972,-39.46413458363368,-12.14909394441451,-22.45228927498071,-0.4335685577143562,-0.0303938500640563,0.9006078611914161,4.03798246383667,26.42144313937067,-10.15294602316036,-21.51965034562874,-0.5237190176649829,0.0076488602334803,0.8518567282549067,4.123459339141846,-6.521345722131505,-11.151019983787435,-21.985969810304724,-0.4786437876896695,-0.0113724949152879,0.8762322947231613,4.080720901489258,2.538388587917367,True,0.0,imu,1.3446240647374716,-9.598978975449665,2.854288442501846,9.50169222288932,4.914424251268989,-2.16217444967446,81.6905716,-28.66863960000001,110.1883056,1890.67,-8.57446,False,0.8838917112004105,0.46769161086255323,1883.612181321174,-9.162729305298528,2.780916224169027,0.761111
132.662182,-2.58815,0.0357331,1882.11,-8.78265,0.000838167,-0.433357,0.761111,1935.45,0.000338699,-0.433268,44.0065,0.20607,0.000838167,2.8849,0.000399062,-0.00295626,6.96741,0.00534985,-2.58802,0.0377206,6.96762,0.761111,-0.449838,0.0535227,0.0,0.0,1.818,0.0,-1.0,0.0281867,-1.60786,0.0,1309.85,-85.5107,0.0,0.0,0.0,0.0,60.7124,2.41277e-12,60.7124,0.0,0.0,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,1.0,16.57705401518934,gaze,0.7130654477751527,0.4902970724486767,-216.07439382437715,-45.76734357122798,219.8140044427581,-40.77096930591415,-11.114573311475908,-21.530370025249297,-0.3713808655336091,0.0688181472561131,0.9593405735488272,4.22523768263529,25.600306424491176,-9.085599574235696,-20.9255847752354,-0.4250452934759274,0.0647793915488566,0.9371707466577164,4.070653574468809,-8.40906600305182,-10.473625983302355,-21.29698717462023,-0.4684492678539417,0.0369130348465859,0.9374109569559366,4.157501761449601,1.034956349686656,True,0.007777533279463,imu,0.7518780696000001,-9.5004609224,2.727576768,9.592982999999998,4.4931129,-1.86641562,81.6905716,-28.66863960000001,110.1883056,1890.67,-8.57446,False,0.9270628128884556,0.37490604284186224,1883.612181321174,-9.162729305298528,2.1006562750681392,0.761111
132.671001,-2.58815,0.0357331,1882.11,-8.78265,0.000838167,-0.433357,0.761111,1935.45,0.000338699,-0.433268,44.0065,0.20607,0.000838167,2.8849,0.000399062,-0.00295626,6.96741,0.00534985,-2.58802,0.0377206,6.96762,0.761111,-0.449838,0.0535227,0.0,0.0,1.818,0.0,-1.0,0.0281867,-1.60786,0.0,1309.85,-85.5107,0.0,0.0,0.0,0.0,60.7124,2.41277e-12,60.7124,0.0,0.0,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,1.0,16.57705401518934,gaze,0.704309953061255,0.4874032821938676,-223.59655472416884,-29.44152456203309,312.5224420508938,-40.36650991033516,-11.091509096545463,-21.5317960368271,-0.353806616321613,0.0697180689948931,0.9585398225524814,4.214965167779372,25.95135829961076,-9.07320410564762,-20.96331608725318,-0.4077772828572858,0.0673398594425497,0.9365295042456592,4.065023018320285,-8.02523461974221,-10.442069640788327,-21.316946810684502,-0.4504373451846803,0.0397896819969111,0.9367510175539232,4.149523496513883,0.5219377760122367,True,-0.0512293455261591,imu,0.7877672376000001,-9.5249851872,2.7144174064,9.88458249,2.55659321,-1.43275484,81.6905716,-28.66863960000001,110.1883056,1890.67,-8.57446,True,0.9327465017252556,0.36053288826305097,1883.612181321174,-9.162729305298528,1.9958696165245522,0.761111
132.673835,-2.58815,0.0357331,1882.11,-8.78265,0.000838167,-0.433357,0.761111,1935.45,0.000338699,-0.433268,44.0065,0.20607,0.000838167,2.8849,0.000399062,-0.00295626,6.96741,0.00534985,-2.58802,0.0377206,6.96762,0.761111,-0.449838,0.0535227,0.0,0.0,1.818,0.0,-1.0,0.0281867,-1.60786,0.0,1309.85,-85.5107,0.0,0.0,0.0,0.0,60.7124,2.41277e-12,60.7124,0.0,0.0,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,1.0,16.57705401518934,gaze,0.7015298431689946,0.4864939999921036,-229.5826734982183,-21.308779568224885,361.60609153358376,-40.23911702453164,-11.084229214696611,-21.532163923135705,-0.348231990471569,0.0699985440933557,0.9582906064409288,4.211726492330028,26.062212352869015,-9.06930029512748,-20.975196388470405,-0.4022956886283954,0.0681435099509113,0.936333767617582,4.063240832663758,-7.904107294902892,-10.432102915480964,-21.32318527724697,-0.4447165735978123,0.0406946912311097,0.9365487572040176,4.147003118398796,0.9371386158362892,True,-0.0697540345992161,imu,1.2381949917511788,-9.60413599641116,2.8041227618941265,10.583224283921007,2.353664506606746,-1.3809482310279175,81.6905716,-28.66863960000001,110.1883056,1890.67,-8.57446,True,0.9345206623736894,0.35590888103086293,1883.612181321174,-9.162729305298528,1.9621905276580176,0.761111
132.676213,-2.58815,0.0357331,1882.11,-8.78265,0.000838167,-0.433357,0.761111,1935.45,0.000338699,-0.433268,44.0065,0.20607,0.000838167,2.8849,0.000399062,-0.00295626,6.96741,0.00534985,-2.58802,0.0377206,6.96762,0.761111,-0.449838,0.0535227,0.0,0.0,1.818,0.0,-1.0,0.0281867,-1.60786,0.0,1309.85,-85.5107,0.0,0.0,0.0,0.0,60.7124,2.41277e-12,60.7124,0.0,0.0,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,1.0,16.57705401518934,gaze,0.7771418550572707,0.5543088262448621,-234.3823317740781,-15.45091323709868,397.3942228576965,-39.43534220393563,-12.04795936373423,-22.39081267734671,-0.4269959650257377,-0.0275688442548578,0.9038331730348198,4.003238201141357,26.4401596124868,-10.11164292785015,-21.53001501835622,-0.523245335101943,0.0081377620366598,0.8521432368581529,4.128988742828369,-6.509468508927961,-11.115410564789812,-21.973191829078093,-0.4768822188767549,-0.0105440180121934,0.8771102498348238,4.0734171867370605,2.538388587917367,True,0.0,imu,1.2241609402757083,-9.604813273661724,2.797553203049472,10.6661580122647,2.019115879613816,-1.2971215311401176,82.04820490228214,-27.80853904966369,110.00513957736072,1890.67,-8.57446,False,0.8857277303821655,0.46420511375043866,1883.612181321174,-9.162729305298528,2.755229085998869,0.761111
132.679821,-2.58815,0.0357331,1882.11,-8.78265,0.000838167,-0.433357,0.761111,1935.45,0.000338699,-0.433268,44.0065,0.20607,0.000838167,2.8849,0.000399062,-0.00295626,6.96741,0.00534985,-2.58802,0.0377206,6.96762,0.761111,-0.449838,0.0535227,0.0,0.0,1.818,0.0,-1.0,0.0281867,-1.60786,0.0,1309.85,-85.5107,0.0,0.0,0.0,0.0,60.7124,2.41277e-12,60.7124,0.0,0.0,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,1.0,16.57705401518934,gaze,0.6957108220310545,0.4846060204927158,-240.39459857472383,-9.121112126710662,436.204544703634,-39.974108593950426,-11.06906096771135,-21.53279857904618,-0.3365728305979225,0.0705772200806282,0.9577770168299908,4.204984567074205,26.293265030907417,-9.06118008069262,-20.999902901986264,-0.3908245656922061,0.06981072155407,0.9359366230884744,4.059519595361984,-7.651763828976037,-10.411326175327057,-21.336084726654235,-0.4327400915902855,0.0425755904162328,0.9361370258139032,4.1417483897620535,2.875508302205526,True,-0.1081905022942658,imu,0.8212637944000001,-9.566257730400002,2.701856197600001,10.32572018,0.8967191899999998,-0.8121713099999999,82.15560669345021,-27.850799303274474,109.90159753826364,1890.67,-8.57446,True,0.9381837769711867,0.3461375458225796,1883.612181321174,-9.162729305298528,1.8910713176284217,0.761111
132.688641,-2.58815,0.0357331,1882.11,-8.78265,0.000838167,-0.433357,0.761111,1935.45,0.000338699,-0.433268,44.0065,0.20607,0.000838167,2.8849,0.000399062,-0.00295626,6.96741,0.00534985,-2.58802,0.0377206,6.96762,0.761111,-0.449838,0.0535227,0.0,0.0,1.818,0.0,-1.0,0.0281867,-1.60786,0.0,1309.85,-85.5107,0.0,0.0,0.0,0.0,60.7124,2.41277e-12,60.7124,0.0,0.0,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,1.0,16.57705401518934,gaze,0.687267394172741,0.4819039211541516,-246.1816688899648,-7.656457468854918,446.7401524555874,-39.59357453411437,-11.047221046739727,-21.53338657848559,-0.3196775033180494,0.0713963267051315,0.9570515752866684,4.195292887632128,26.62613808514352,-9.049521715502635,-21.03535878606777,-0.3741856887344154,0.0721932899386736,0.9353912154572944,4.0541422859307765,-7.288511199019819,-10.381385824787037,-21.35441283394018,-0.4153562495825887,0.0452719925437894,0.9355681690003214,4.134174591782037,8.673867681218656,True,-0.1631322320321707,imu,0.8374139200000001,-9.600352440000002,2.667163335200001,10.49768911,-0.86035466,-0.4532796299999999,82.39334385800878,-27.9528119257043,109.67718319774896,1890.67,-8.57446,True,0.943371408369854,0.33173842989662544,1883.612181321174,-9.162729305298528,1.7863932439686556,0.761111
132.696304,-2.58815,0.0357331,1882.11,-8.78265,0.000838167,-0.433357,0.761111,1935.45,0.000338699,-0.433268,44.0065,0.20607,0.000838167,2.8849,0.000399062,-0.00295626,6.96741,0.00534985,-2.58802,0.0377206,6.96762,0.761111,-0.449838,0.0535227,0.0,0.0,1.818,0.0,-1.0,0.0281867,-1.60786,0.0,1309.85,-85.5107,0.0,0.0,0.0,0.0,60.7124,2.41277e-12,60.7124,0.0,0.0,0.0,0.0,1890.67,-8.57446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.71,-61.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6015.21,12.8502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,999.0,1.0,16.57705401518934,gaze,0.7824216635448268,0.551799556020302,-243.4787221665786,-14.49734631465164,404.9387937415657,-39.52817612133265,-11.9347302285303,-22.41915961073583,-0.4375934769197756,-0.0268154429288433,0.8987729863418191,4.064101696014404,26.42947920656377,-10.00780218817627,-21.60122410714784,-0.5284573605968835,0.0111808871700163,0.8488862148680862,4.164036273956299,-6.522761825080121,-11.067362445977636,-21.985525172366007,-0.4789299521706132,-0.0096351046346001,0.8760167000915334,4.086967786153157,14.561839437923826,True,0.0,imu,1.1087991756340363,-9.610355575994982,2.743971777988285,10.878133741253103,-1.5797882612920926,-0.7367936222778984,82.57299880313055,-28.03996769610561,109.5140844365058,1890.67,-8.57446,False,0.8815398721689629,0.47210957814508303,1883.612181321174,-9.162729305298528,2.8134809508913095,0.761111
