ï»¿Time,CoG Acceleration/X,CoG Acceleration/Y,CoG position/X,CoG position/Y,CoG position/Roll,CoG position/Pitch,CoG position/Yaw,Horizontal tangential speed,Over-steering criteria2,Pitch %ground,Pitch acceleration,Pitch speed,Roll %ground,Roll acceleration,Roll speed,Slope force,Speed/X,Speed/Y,Tangent Acceleration/X,Tangent Acceleration/Y,Tangential speed,Yaw %ground,Yaw acceleration,Yaw speed,Brake pedal force,Gas pedal,Steering wheel angle,Steering wheel speed,Intersection Id,Lane gap,CoG Acceleration/X.1,CoG Acceleration/Y.1,CoG position/X.1,CoG position/Y.1,Pitch acceleration.1,Pitch speed.1,Roll acceleration.1,Roll speed.1,Speed/X.1,Speed/Y.1,Tangential speed.1,Yaw acceleration.1,Yaw speed.1,CoG Acceleration/X.2,CoG Acceleration/Y.2,CoG position/X.2,CoG position/Y.2,Pitch acceleration.2,Pitch speed.2,Roll acceleration.2,Roll speed.2,Speed/X.2,Speed/Y.2,Tangential speed.2,Yaw acceleration.2,Yaw speed.2,CoG Acceleration/X.3,CoG Acceleration/Y.3,CoG position/X.3,CoG position/Y.3,Pitch acceleration.3,Pitch speed.3,Roll acceleration.3,Roll speed.3,Speed/X.3,Speed/Y.3,Tangential speed.3,Yaw acceleration.3,Yaw speed.3,CoG Acceleration/X.4,CoG Acceleration/Y.4,CoG position/X.4,CoG position/Y.4,Pitch acceleration.4,Pitch speed.4,Roll acceleration.4,Roll speed.4,Speed/X.4,Speed/Y.4,Tangential speed.4,Yaw acceleration.4,Yaw speed.4,ExportChannel/1,ExportChannel/4,ExportChannel/3,Unnamed: 86,distance_to_inter_0,distance_to_inter_1
236.768,-0.10093,-0.000878236,4571.02,7.20631,-0.0101032,-0.347256,-179.99,19252.2,0.000194551,-0.347184,-0.0596585,-0.00823081,-0.0101032,1.07245,0.0499115,-0.00238337,69.3066,0.0046273,-0.100934,-0.000871453,69.3079,-179.99,0.948059,-0.026299,0.0,0.0525819,0.18,6,-1.0,0.117701,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0812159,0.369641,5715.76,-166.531,0,1.69902e-07,0,-4.66576e-09,53.4336,-0.0332724,53.4336,0,1.42689,1.44823,6.13969e-06,4476.3,27.6103,0,5.46671e-21,0,-2.2790300000000003e-18,0.85745,-5.50944e-07,0.85745,0,0.00144123,999.0,4.0,0.0,,705.610011126965,95.01175866963088
236.784,-0.122597,0.00423958,4570.72,7.20624,-0.00918876,-0.347387,-179.99,19250.5,-0.000283088,-0.347316,0.149829,-0.00838905,-0.00918876,0.688,0.06291,-0.00238432,69.3005,0.00511024,-0.12262,0.00424918,69.3018,-179.99,0.981844,-0.013,0.0,0.055873,0.279,6,-1.0,0.117791,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0805533,0.369707,5715.79,-166.767,0,1.69638e-07,0,-4.6779e-09,53.4383,-0.0332701,53.4383,0,1.42702,1.45121,7.33956e-06,4476.31,27.6059,0,6.3739e-21,0,-2.8567200000000002e-18,0.941077,-6.45139e-07,0.941077,0,0.00159139,999.0,4.0,0.0,,705.9100111098138,94.71176135336965
236.8,-0.0778608,0.00828801,4570.41,7.20616,-0.00807752,-0.347521,-179.991,19248.8,-0.000268772,-0.347449,-0.389084,-0.00827496,-0.00807752,0.946064,0.0761388,-0.00238546,69.2946,0.00557458,-0.0778483,0.00829396,69.2958,-179.991,0.965583,0.00205088,0.0,0.055873,0.369,6,-1.0,0.117878,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0799058,0.369772,5715.82,-167.001,0,1.68567e-07,0,-4.68994e-09,53.4428,-0.0332738,53.4428,0,1.42715,1.45297,8.78779e-06,4476.31,27.601,0,7.390879999999999e-21,0,-3.4166600000000004e-18,1.02392,-7.68398e-07,1.02392,0,0.00175168,999.0,4.0,0.0,,706.2200110907548,94.401764175388
236.816,-0.0705228,0.0120511,4570.1,7.20609,-0.00674198,-0.347651,-179.99,19247.2,-0.000256694,-0.347579,-0.470242,-0.00816084,-0.00674198,0.706965,0.0898562,-0.0023865,69.2886,0.00595625,-0.0705159,0.012057,69.2899,-179.99,1.03635,0.0185912,0.0,0.055873,0.45,0,-1.0,0.117963,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0792729,0.369835,5715.85,-167.232,0,1.66717e-07,0,-4.70186e-09,53.4472,-0.0332832,53.4472,0,1.42728,1.45355,1.04763e-05,4476.31,27.5956,0,8.51408e-21,0,-3.95942e-18,1.10601,-9.19774e-07,1.10601,0,0.00192175,999.0,4.0,0.0,,706.5300110734913,94.09176697569329
236.832,-0.103445,0.0168401,4569.79,7.20601,-0.00521164,-0.34778,-179.99,19245.5,-0.000336411,-0.347708,0.0282934,-0.00803287,-0.00521164,1.04157,0.100843,-0.00238749,69.2826,0.00623096,-0.103438,0.0168493,69.2839,-179.99,1.04001,0.0356377,0.0,0.055873,0.522,0,-1.0,0.118044,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0786401,0.369898,5715.87,-167.463,0,1.64866e-07,0,-4.71379e-09,53.4516,-0.0332925,53.4516,0,1.4274,1.45414,1.21648e-05,4476.31,27.5902,0,9.63728e-21,0,-4.50219e-18,1.1881,-1.07115e-06,1.1881,0,0.00209182,999.0,4.0,0.0,,706.840011054482,93.78176983508091
236.848,-0.0972292,0.0191761,4569.48,7.20592,-0.00351367,-0.347905,-179.989,19243.9,-0.000319201,-0.347833,-0.11005,-0.0079348,-0.00351367,0.678306,0.109984,-0.00238866,69.2766,0.00636448,-0.0972139,0.0191848,69.2779,-179.989,1.29449,0.0532265,0.0,0.055873,0.585,0,-1.0,0.118123,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0780039,0.369961,5715.9,-167.697,0,1.63083e-07,0,-4.72586e-09,53.456,-0.0333012,53.456,0,1.42753,1.45457,1.40586e-05,4476.31,27.5843,0,1.08727e-20,0,-5.06806e-18,1.27131,-1.25282e-06,1.27131,0,0.00226954,999.0,4.0,0.0,,707.150011033732,93.47177275416527
236.864,-0.087746,0.0233971,4569.18,7.20583,-0.00170032,-0.348035,-179.988,19242.2,-0.000302653,-0.347963,-0.263671,-0.00819949,-0.00170032,0.340048,0.115573,-0.00238945,69.2706,0.0063265,-0.087742,0.0234051,69.2719,-179.988,0.880848,0.0702201,0.0,0.055873,0.63,0,-1.0,0.118201,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0773609,0.370023,5715.93,-167.938,0,1.61443e-07,0,-4.73826e-09,53.4605,-0.0333081,53.4605,0,1.42765,1.45469,1.63915e-05,4476.31,27.5775,0,1.2348e-20,0,-5.683380000000001e-18,1.35689,-1.49927e-06,1.35689,0,0.00246359,999.0,4.0,0.0,,707.450011013166,93.17177560951038
236.88,-0.106749,0.0230475,4568.87,7.20574,0.000183119,-0.348167,-179.987,19240.5,-0.000274393,-0.348095,-0.0386947,-0.00837072,0.000183119,0.0256772,0.119515,-0.00239003,69.2646,0.00610853,-0.106768,0.0230569,69.2658,-179.987,1.01972,0.0862232,0.0,0.055873,0.666,6,-1.0,0.118277,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0767178,0.370085,5715.96,-168.179,0,1.59804e-07,0,-4.75066e-09,53.465,-0.0333151,53.465,0,1.42777,1.45482,1.87244e-05,4476.31,27.5707,0,1.3823299999999997e-20,0,-6.2986900000000005e-18,1.44248,-1.74572e-06,1.44248,0,0.00265765,999.0,4.0,0.0,,707.7600109924747,92.86177856722095
236.896,-0.121113,0.0256125,4568.56,7.20564,0.0021102,-0.348304,-179.985,19238.8,-0.000276197,-0.348232,0.117863,-0.00871302,0.0021102,-0.220357,0.120285,-0.00239072,69.2586,0.00570397,-0.121135,0.0256223,69.2599,-179.985,0.836193,0.100862,0.0,0.055873,0.675,0,-1.0,0.118353,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0760854,0.370146,5715.99,-168.418,0,1.58153e-07,0,-4.76293e-09,53.4694,-0.0333212,53.4694,0,1.42788,1.45491,2.12073e-05,4476.31,27.5636,0,1.5326399999999998e-20,0,-6.92234e-18,1.52718,-1.98221e-06,1.52718,0,0.00285577,999.0,4.0,0.0,,708.0700109700517,92.55178158592989
236.912,-0.120447,0.0271788,4568.25,7.20553,0.00401118,-0.348445,-179.984,19237.2,-0.000243101,-0.348373,0.154084,-0.00901939,0.00401118,-0.216225,0.117329,-0.00239131,69.2526,0.0051146,-0.120464,0.0271876,69.2539,-179.984,0.409841,0.113363,0.0,0.055873,0.675,0,-1.0,0.118429,0,0,1779.95,-3.30369,0,0,0,0,0,0,0,0,0,0,0,1256.09,-0.0966621,0,0,0,0,0,0,0,0,0,0.0754836,0.370204,5716.01,-168.649,0,1.56471e-07,0,-4.77481e-09,53.4736,-0.0333251,53.4736,0,1.428,1.45494,2.41213e-05,4476.31,27.5559,0,1.6909499999999998e-20,0,-7.56994e-18,1.60932,-2.19011e-06,1.60932,0,0.00306559,999.0,4.0,0.0,,708.3800109459054,92.24178466628287
